geo_id,category,category_nearby
14107,Bookstore,"Japanese Restaurant,Ramen /  Noodle House,Gift Shop"
14108,Office, 
14109,Coffee Shop,"Airport,Japanese Restaurant,Restaurant"
14110,Road,"Japanese Restaurant,Subway,Restaurant"
14111,Mobile Phone Shop,"Japanese Restaurant,Train Station,Subway"
14112,Fast Food Restaurant,"Japanese Restaurant,Café,Bar"
14113,Subway,"Bar,Café,Italian Restaurant"
14114,Government Building,"Coffee Shop,Convenience Store,Miscellaneous Shop"
14115,Food & Drink Shop,Miscellaneous Shop
14116,Ramen /  Noodle House,Restaurant
14117,Shrine,Gym / Fitness Center
14118,Convenience Store,"Library,Café,Government Building"
14119,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Video Store"
14120,Office,"Office,Japanese Restaurant,Chinese Restaurant"
14121,Chinese Restaurant,"Japanese Restaurant,Chinese Restaurant,Korean Restaurant"
14122,Bar,Hotel
14123,Japanese Restaurant,"Japanese Restaurant,Bookstore,Bar"
14124,Japanese Restaurant,"Miscellaneous Shop,Cosmetics Shop,Café"
14125,Ramen /  Noodle House,"Ramen /  Noodle House,Café,Convenience Store"
14126,Fast Food Restaurant,"Coffee Shop,Italian Restaurant,Convenience Store"
14127,Ramen /  Noodle House,"Japanese Restaurant,Building,Coffee Shop"
14128,Steakhouse,"Coffee Shop,Convenience Store,Japanese Restaurant"
14129,Convenience Store,"Train Station,Italian Restaurant,Chinese Restaurant"
14130,Ramen /  Noodle House,Japanese Restaurant
14131,Sushi Restaurant,"Office,Coffee Shop,Mall"
14132,Café,"Clothing Store,Vegetarian / Vegan Restaurant,Burger Joint"
14133,Coffee Shop,"Japanese Restaurant,Fast Food Restaurant,Restaurant"
14134,Café,"Japanese Restaurant,Bakery,Mall"
14135,Road,"Coffee Shop,Subway,Bank"
14136,Japanese Restaurant,"Café,Asian Restaurant,Bike Shop"
14137,Café,"Train Station,Coffee Shop,Subway"
14138,Japanese Restaurant,"Italian Restaurant,Ramen /  Noodle House"
14139,Bar,"Bridge,Steakhouse,Café"
14140,Bar,"Bar,Japanese Restaurant,BBQ Joint"
14141,Japanese Restaurant,Japanese Restaurant
14142,Japanese Restaurant,"Japanese Restaurant,Bar,Ramen /  Noodle House"
14143,Medical Center,"Bar,Japanese Restaurant,Coffee Shop"
14144,Tea Room,"Fast Food Restaurant,Convenience Store,Chinese Restaurant"
14145,Coffee Shop,"Japanese Restaurant,Mall,Bank"
14146,Miscellaneous Shop,"Steakhouse,Convenience Store"
14147,Post Office,Japanese Restaurant
14148,Japanese Restaurant, 
14149,Italian Restaurant,"Convenience Store,Ramen /  Noodle House,Café"
14150,Bridge,"Park,Bar"
14151,Dessert Shop,"Clothing Store,Vegetarian / Vegan Restaurant,Mall"
14152,BBQ Joint,"Bar,Japanese Restaurant,Coffee Shop"
14153,Convenience Store,"Bar,Spa / Massage"
14154,Event Space,"Café,Soup Place,Building"
14155,Japanese Restaurant,"Office,Coffee Shop,Medical Center"
14156,Café,"Japanese Restaurant,Clothing Store,Bar"
14157,Japanese Restaurant,"Other Great Outdoors,Japanese Restaurant"
14158,Italian Restaurant,"Japanese Restaurant,Bar,Chinese Restaurant"
14159,Bank,"Fast Food Restaurant,Government Building,Food & Drink Shop"
14160,Miscellaneous Shop,"Restaurant,Bar"
14161,Korean Restaurant,"Theater,Steakhouse,Office"
14162,Furniture / Home Store,Bus Station
14163,Italian Restaurant,"Japanese Restaurant,Ramen /  Noodle House,Bar"
14164,Chinese Restaurant,"General College & University,Convenience Store,Japanese Restaurant"
14165,Beer Garden,"Ramen /  Noodle House,Restaurant,Automotive Shop"
14166,Miscellaneous Shop,"Bookstore,School,Ramen /  Noodle House"
14167,Ramen /  Noodle House,"Sporting Goods Shop,Ramen /  Noodle House,Chinese Restaurant"
14168,Ramen /  Noodle House,"Japanese Restaurant,Bar,BBQ Joint"
14169,Building, 
14170,Coffee Shop,"Japanese Restaurant,Chinese Restaurant,Ramen /  Noodle House"
14171,Café,"Food & Drink Shop,Theater"
14172,Student Center,"Fast Food Restaurant,Coffee Shop,Restaurant"
14173,Ramen /  Noodle House,Italian Restaurant
14174,Sushi Restaurant,"Office,Ramen /  Noodle House,General Entertainment"
14175,Bagel Shop,"Bar,Japanese Restaurant,Café"
14176,Food & Drink Shop, 
14177,Middle School,"Café,Chinese Restaurant,Convenience Store"
14178,Japanese Restaurant, 
14179,Bakery,"Bar,Japanese Restaurant,Italian Restaurant"
14180,Subway,"Subway,Mall,Fast Food Restaurant"
14181,Department Store,Diner
14182,Ramen /  Noodle House,"Ramen /  Noodle House,Bus Station,Train Station"
14183,Subway,"Medical Center,Bridge,Road"
14184,Chinese Restaurant,"Ramen /  Noodle House,Restaurant,Miscellaneous Shop"
14185,Korean Restaurant,"Korean Restaurant,Japanese Restaurant,Bar"
14186,Other Great Outdoors,Office
14187,Coffee Shop,"Chinese Restaurant,Japanese Restaurant,Bar"
14188,Fast Food Restaurant,"Road,Subway,Convenience Store"
14189,Drugstore / Pharmacy,"Food & Drink Shop,Spa / Massage,Mall"
14190,Food & Drink Shop,"Ramen /  Noodle House,Japanese Restaurant,Steakhouse"
14191,Indian Restaurant,"Chinese Restaurant,Bar,Restaurant"
14192,Music Store,"Diner,Sushi Restaurant"
14193,American Restaurant,"Italian Restaurant,Food & Drink Shop,American Restaurant"
14194,Park, 
14195,Convenience Store,Road
14196,Ramen /  Noodle House,"Chinese Restaurant,Bar,Japanese Restaurant"
14197,Coffee Shop,"Ramen /  Noodle House,Bar,Indian Restaurant"
14198,Japanese Restaurant,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14199,Convention Center,"Clothing Store,Department Store,Coffee Shop"
14200,Road,"Japanese Restaurant,Toy / Game Store,Historic Site"
14201,Convenience Store,"Historic Site,Miscellaneous Shop,Other Great Outdoors"
14202,Japanese Restaurant,"Office,Arts & Crafts Store,Bank"
14203,Drugstore / Pharmacy,"Diner,Clothing Store,Food & Drink Shop"
14204,Restaurant,"Ramen /  Noodle House,Bar,Sushi Restaurant"
14205,Italian Restaurant,"Mall,Pet Store,Seafood Restaurant"
14206,Bakery,"Subway,Japanese Restaurant,Café"
14207,Office,"Office,Italian Restaurant"
14208,Café,"Bank,Coffee Shop,Department Store"
14209,Japanese Restaurant,"Subway,Indian Restaurant,Road"
14210,Café,"Paper / Office Supplies Store,Bank,Drugstore / Pharmacy"
14211,Bridge,"Japanese Restaurant,Ramen /  Noodle House"
14212,Japanese Restaurant,"Bar,Japanese Restaurant,Mobile Phone Shop"
14213,Shrine,"Clothing Store,Sculpture Garden,Road"
14214,Japanese Restaurant,"Clothing Store,Seafood Restaurant,Ramen /  Noodle House"
14215,Ramen /  Noodle House, 
14216,Restaurant, 
14217,Clothing Store,"Food & Drink Shop,Theater,Pizza Place"
14218,Furniture / Home Store,"Clothing Store,Bar,Dessert Shop"
14219,Bookstore,"Donut Shop,Food & Drink Shop,Fast Food Restaurant"
14220,Japanese Restaurant,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14221,Bus Station, 
14222,General Entertainment,General Entertainment
14223,Japanese Restaurant,Bar
14224,Bar,"Miscellaneous Shop,Bar,Arcade"
14225,Music Venue,Theater
14226,Art Gallery,"Ramen /  Noodle House,Convenience Store,Japanese Restaurant"
14227,Café,"Japanese Restaurant,Train Station,Spanish Restaurant"
14228,Japanese Restaurant,"Japanese Restaurant,Italian Restaurant,Temple"
14229,Bowling Alley,"Bar,Japanese Restaurant,Convenience Store"
14230,Medical Center,Convenience Store
14231,Japanese Restaurant,"Japanese Restaurant,Bar,Train Station"
14232,Food & Drink Shop,"Bank,Gym / Fitness Center,Bus Station"
14233,Train Station,"Japanese Restaurant,Train Station,Dessert Shop"
14234,Bar,"Japanese Restaurant,Convenience Store,Building"
14235,Miscellaneous Shop,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14236,Bakery,"Bar,Gaming Cafe,Sushi Restaurant"
14237,Indian Restaurant,"Japanese Restaurant,American Restaurant,Video Store"
14238,Japanese Restaurant,"Subway,Clothing Store,Furniture / Home Store"
14239,Donut Shop,"Bar,Bank,Fast Food Restaurant"
14240,Japanese Restaurant,"Fast Food Restaurant,Bookstore,Diner"
14241,Bar,"Ramen /  Noodle House,BBQ Joint,Dessert Shop"
14242,Coffee Shop,"Train Station,Mall,Fast Food Restaurant"
14243,Light Rail, 
14244,Spanish Restaurant,"Convenience Store,Coffee Shop,Japanese Restaurant"
14245,Chinese Restaurant, 
14246,Ramen /  Noodle House,Café
14247,Gym / Fitness Center, 
14248,Ramen /  Noodle House,Convenience Store
14249,Miscellaneous Shop,"Ramen /  Noodle House,Bar,Chinese Restaurant"
14250,Bus Station,"Electronics Store,Japanese Restaurant,Café"
14251,Bar,"School,Building,Embassy / Consulate"
14252,Music Venue,"Sporting Goods Shop,Clothing Store,Fast Food Restaurant"
14253,Bar,"Ramen /  Noodle House,Coffee Shop,Subway"
14254,Convenience Store,"Bakery,Japanese Restaurant,Arcade"
14255,Ramen /  Noodle House,"Coffee Shop,Japanese Restaurant,Road"
14256,Sushi Restaurant,"Bar,Japanese Restaurant,Italian Restaurant"
14257,Food & Drink Shop,"Japanese Restaurant,Fast Food Restaurant,Bar"
14258,Fast Food Restaurant,"Bar,Japanese Restaurant,Café"
14259,Medical Center,"Electronics Store,Café,Ramen /  Noodle House"
14260,Convenience Store,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14261,Miscellaneous Shop,"Ramen /  Noodle House,Coffee Shop,Indian Restaurant"
14262,Italian Restaurant, 
14263,Clothing Store,"Ramen /  Noodle House,Bar,Chinese Restaurant"
14264,Building,"Sporting Goods Shop,Wings Joint,General Entertainment"
14265,Diner,"Ramen /  Noodle House,Dessert Shop,Road"
14266,Road,"Diner,Japanese Restaurant,Train Station"
14267,Chinese Restaurant,"Ramen /  Noodle House,Convenience Store,Thai Restaurant"
14268,Road,"Japanese Restaurant,Subway,Ramen /  Noodle House"
14269,Japanese Restaurant,"Café,Japanese Restaurant,Bar"
14270,Japanese Restaurant,"Ramen /  Noodle House,Train Station,Coffee Shop"
14271,Furniture / Home Store, 
14272,Road,"Japanese Restaurant,Restaurant,Dessert Shop"
14273,Japanese Restaurant,Japanese Restaurant
14274,Restaurant,"Japanese Restaurant,Bar,Ramen /  Noodle House"
14275,Bus Station,"Ramen /  Noodle House,Deli / Bodega,Japanese Restaurant"
14276,Office,"Bank,Hotel,Japanese Restaurant"
14277,Thai Restaurant,"Bar,College Academic Building"
14278,Coffee Shop,"Clothing Store,Department Store,Food & Drink Shop"
14279,Japanese Restaurant,"Asian Restaurant,Japanese Restaurant,Gastropub"
14280,Bar,"Bar,Japanese Restaurant,Italian Restaurant"
14281,Japanese Restaurant,"Food & Drink Shop,Fast Food Restaurant,Japanese Restaurant"
14282,Japanese Restaurant,"Japanese Restaurant,Restaurant,Salon / Barbershop"
14283,Japanese Restaurant,"Café,Coffee Shop,Japanese Restaurant"
14284,Fast Food Restaurant,"Bar,Chinese Restaurant,Donut Shop"
14285,Convenience Store,"Donut Shop,Pool Hall,Japanese Restaurant"
14286,Ramen /  Noodle House,"Japanese Restaurant,Café,Chinese Restaurant"
14287,Convenience Store,"Train Station,Bar,Convenience Store"
14288,Convenience Store,"Restaurant,Drugstore / Pharmacy,Residential Building (Apartment / Condo)"
14289,Fast Food Restaurant,Road
14290,Fast Food Restaurant,"Ramen /  Noodle House,Medical Center,Chinese Restaurant"
14291,Bar,"Medical Center,Burger Joint,Bakery"
14292,Convenience Store,"Japanese Restaurant,Office,Chinese Restaurant"
14293,Post Office, 
14294,Convenience Store,"Malaysian Restaurant,Bar"
14295,Bar,"Bar,Food & Drink Shop,Bookstore"
14296,Post Office, 
14297,Bar,"Japanese Restaurant,Subway,Asian Restaurant"
14298,Mall,"Japanese Restaurant,Ramen /  Noodle House"
14299,Convenience Store,"Train Station,Food & Drink Shop,Video Store"
14300,BBQ Joint,"Ramen /  Noodle House,Bar,Japanese Restaurant"
14301,Japanese Restaurant,"Japanese Restaurant,Ramen /  Noodle House,Bar"
14302,Hotel, 
14303,Historic Site,Convenience Store
14304,Cemetery, 
14305,Japanese Restaurant,"Japanese Restaurant,Sushi Restaurant,Food & Drink Shop"
14306,Train Station,"Train Station,Japanese Restaurant,Food & Drink Shop"
14307,Steakhouse,Steakhouse
14308,Bus Station,"BBQ Joint,Chinese Restaurant"
14309,Government Building,"Clothing Store,Spa / Massage,Coffee Shop"
14310,Coffee Shop,"Japanese Restaurant,Bar,Hotel"
14311,Indian Restaurant,"Bar,Food & Drink Shop,Coffee Shop"
14312,Bank, 
14313,Food & Drink Shop,"Gym / Fitness Center,Medical Center,Steakhouse"
14314,Bus Station,Convenience Store
14315,Coffee Shop,"Bar,Italian Restaurant,Clothing Store"
14316,Building,"Fast Food Restaurant,Japanese Restaurant,Seafood Restaurant"
14317,Convenience Store,Ramen /  Noodle House
14318,Convenience Store,"Fast Food Restaurant,Tea Room,Chinese Restaurant"
14319,Convenience Store,"Bank,Office"
14320,Coffee Shop,"Ramen /  Noodle House,Subway,Fast Food Restaurant"
14321,Convenience Store, 
14322,College Academic Building, 
14323,Convenience Store,"College Academic Building,University,Café"
14324,Subway,"Japanese Restaurant,Convenience Store,Road"
14325,Medical Center, 
14326,Plaza,"Japanese Restaurant,Train Station,Food & Drink Shop"
14327,Bus Station,"University,Japanese Restaurant,Coffee Shop"
14328,Road,"Ramen /  Noodle House,Japanese Restaurant,Convenience Store"
14329,Government Building,Building
14330,Japanese Restaurant,"Japanese Restaurant,Korean Restaurant,Chinese Restaurant"
14331,Chinese Restaurant,"Chinese Restaurant,Japanese Restaurant,Subway"
14332,Government Building,Government Building
14333,Arcade,"Train Station,Food & Drink Shop,Light Rail"
14334,Ferry, 
14335,Medical Center, 
14336,Chinese Restaurant,"Restaurant,Chinese Restaurant,Italian Restaurant"
14337,Indian Restaurant,"Japanese Restaurant,Coffee Shop,Bar"
14338,Chinese Restaurant,"Park,Ferry"
14339,Ramen /  Noodle House,"Ramen /  Noodle House,Convenience Store,Office"
14340,Fast Food Restaurant, 
14341,Bar,"Japanese Restaurant,Bar,Ramen /  Noodle House"
14342,Fast Food Restaurant,"Japanese Restaurant,Ramen /  Noodle House,Fast Food Restaurant"
14343,Sushi Restaurant,"Chinese Restaurant,Bar,Ramen /  Noodle House"
14344,Office,"Coffee Shop,Office,Building"
14345,Ramen /  Noodle House,"Japanese Restaurant,Ramen /  Noodle House,Coffee Shop"
14346,Historic Site,Sculpture Garden
14347,Restaurant,"Office,Convenience Store,Smoke Shop"
14348,Thai Restaurant,"Japanese Restaurant,Coffee Shop,Office"
14349,Food & Drink Shop,"Train Station,Park,Japanese Restaurant"
14350,Chinese Restaurant,"Bar,Coffee Shop,Convenience Store"
14351,Japanese Restaurant,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14352,Convention Center,"Office,Convenience Store"
14353,Post Office,"Office,Mexican Restaurant"
14354,Coffee Shop,"Japanese Restaurant,Bar,Office"
14355,Indian Restaurant,"Office,Korean Restaurant,Chinese Restaurant"
14356,Ramen /  Noodle House,"Bar,Japanese Restaurant,Coffee Shop"
14357,Restaurant,"Ramen /  Noodle House,Café"
14358,Convenience Store,"Japanese Restaurant,Chinese Restaurant,Fast Food Restaurant"
14359,Bank,"Library,Chinese Restaurant,Spa / Massage"
14360,Café,"Park,French Restaurant,Food & Drink Shop"
14361,Coffee Shop,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14362,Event Space,"Japanese Restaurant,Shrine,Smoke Shop"
14363,Café,"Japanese Restaurant,Bar,Medical Center"
14364,Chinese Restaurant,"Chinese Restaurant,Road,Fast Food Restaurant"
14365,Japanese Restaurant,"Japanese Restaurant,Italian Restaurant,Sporting Goods Shop"
14366,Café,"Japanese Restaurant,Ramen /  Noodle House,Italian Restaurant"
14367,Japanese Restaurant,"Japanese Restaurant,Bar,Ramen /  Noodle House"
14368,Ramen /  Noodle House,"Mall,Food & Drink Shop,Restaurant"
14369,Ramen /  Noodle House,"Food & Drink Shop,Ramen /  Noodle House,Japanese Restaurant"
14370,Fast Food Restaurant,"Japanese Restaurant,Bar,Dessert Shop"
14371,Café,"Chinese Restaurant,Ramen /  Noodle House,Ice Cream Shop"
14372,Japanese Restaurant,"Japanese Restaurant,Train Station,Ramen /  Noodle House"
14373,Ramen /  Noodle House,"Food & Drink Shop,Deli / Bodega"
14374,Italian Restaurant,"Japanese Restaurant,Bar,Italian Restaurant"
14375,Café,"Bar,Japanese Restaurant,Bookstore"
14376,Bar,"Bar,Ramen /  Noodle House,Japanese Restaurant"
14377,Café,"Clothing Store,Jewelry Store,Dessert Shop"
14378,Convenience Store,"Drugstore / Pharmacy,Café,Clothing Store"
14379,Bank, 
14380,Food & Drink Shop,Bus Station
14381,Asian Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Miscellaneous Shop"
14382,Japanese Restaurant,"Convenience Store,Building,Japanese Restaurant"
14383,Bar,"Japanese Restaurant,Bookstore,Restaurant"
14384,Japanese Restaurant,"Japanese Restaurant,Bar,Chinese Restaurant"
14385,Bank,"Coffee Shop,Ramen /  Noodle House,Mobile Phone Shop"
14386,Café,"Japanese Restaurant,Seafood Restaurant,Mall"
14387,Ramen /  Noodle House,"Japanese Restaurant,Bar,Ramen /  Noodle House"
14388,Japanese Restaurant,"Japanese Restaurant,Sushi Restaurant,Food & Drink Shop"
14389,General College & University,"Café,Italian Restaurant,Japanese Restaurant"
14390,Restaurant,"Coffee Shop,Subway,Shrine"
14391,Office,"Convenience Store,Fast Food Restaurant,Spa / Massage"
14392,Library,"Furniture / Home Store,Food & Drink Shop,College Academic Building"
14393,Restaurant,"Bar,Mobile Phone Shop,Japanese Restaurant"
14394,Music Store,"Bar,Chinese Restaurant,Food"
14395,Convenience Store, 
14396,Food & Drink Shop,"Ramen /  Noodle House,Bookstore,Mall"
14397,Coffee Shop,"Office,Bar,Subway"
14398,Italian Restaurant,"Office,Eastern European Restaurant,Ramen /  Noodle House"
14399,Restaurant,"Japanese Restaurant,Bar,Pizza Place"
14400,Building,"Coffee Shop,Arcade,Korean Restaurant"
14401,Park,Historic Site
14402,Café,"Bank,Office,Coffee Shop"
14403,Shrine,Temple
14404,Convenience Store,"Bar,Ramen /  Noodle House,Italian Restaurant"
14405,Temple,Shrine
14406,Salon / Barbershop,"Clothing Store,Medical Center,Burger Joint"
14407,Coffee Shop,"Clothing Store,Food & Drink Shop,Hobby Shop"
14408,Other Great Outdoors, 
14409,Japanese Restaurant,"Restaurant,Bar,Café"
14410,Drugstore / Pharmacy,"Office,Japanese Restaurant,Bank"
14411,Park,"Park,Ferry,Train Station"
14412,Park,Park
14413,University, 
14414,Bike Shop, 
14415,Japanese Restaurant,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14416,Clothing Store,"Clothing Store,Office,Gym / Fitness Center"
14417,Bookstore,"Subway,Coffee Shop,Bar"
14418,Coffee Shop,"Bookstore,Shop & Service"
14419,Convenience Store, 
14420,Miscellaneous Shop,Bar
14421,Bakery,"Ramen /  Noodle House,Fried Chicken Joint,Fast Food Restaurant"
14422,Ramen /  Noodle House, 
14423,Fast Food Restaurant,"Japanese Restaurant,Fast Food Restaurant,Train Station"
14424,Office, 
14425,Theater,Other Great Outdoors
14426,Convenience Store,"Indian Restaurant,Japanese Restaurant,Chinese Restaurant"
14427,Office,"Subway,Coffee Shop,Office"
14428,Bookstore,"Chinese Restaurant,Dessert Shop,Japanese Restaurant"
14429,Diner, 
14430,Bar,"Bar,BBQ Joint,Arcade"
14431,Food Truck,Ramen /  Noodle House
14432,General Entertainment,"Japanese Restaurant,Electronics Store,Train Station"
14433,Train Station,"Record Shop,School,Spanish Restaurant"
14434,Office,"Coffee Shop,Café,Clothing Store"
14435,Shrine, 
14436,Japanese Restaurant,Playground
14437,Ramen /  Noodle House,"Café,Food & Drink Shop"
14438,Bar,"Sporting Goods Shop,Italian Restaurant,Japanese Restaurant"
14439,Electronics Store,"Clothing Store,Sporting Goods Shop,Road"
14440,BBQ Joint,"Bar,Arcade,Food & Drink Shop"
14441,Café, 
14442,Bookstore,"Ramen /  Noodle House,Café,Bar"
14443,Convenience Store,"Chinese Restaurant,Indian Restaurant"
14444,Sporting Goods Shop,"Clothing Store,Sporting Goods Shop,Japanese Restaurant"
14445,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Bar"
14446,Office,"BBQ Joint,Convenience Store,Coffee Shop"
14447,Bar,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14448,Ramen /  Noodle House,"Japanese Restaurant,Ramen /  Noodle House,Convenience Store"
14449,Bank,"Dessert Shop,Clothing Store,Building"
14450,Japanese Restaurant,"Office,Clothing Store,Donut Shop"
14451,Café,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14452,Coffee Shop,"Bar,Ramen /  Noodle House,General Travel"
14453,Chinese Restaurant,"Japanese Restaurant,Ramen /  Noodle House,Convenience Store"
14454,Korean Restaurant,"Japanese Restaurant,Clothing Store,Café"
14455,BBQ Joint,"Ramen /  Noodle House,Bar,Japanese Restaurant"
14456,German Restaurant,"Train Station,Bus Station,Ramen /  Noodle House"
14457,Japanese Restaurant,"Office,Japanese Restaurant,Building"
14458,Record Shop,"Japanese Restaurant,BBQ Joint,Café"
14459,Ramen /  Noodle House,"Train Station,Japanese Restaurant,Bar"
14460,Chinese Restaurant,"BBQ Joint,Bus Station,Spa / Massage"
14461,Bridge,"Road,Building"
14462,Video Store, 
14463,Sushi Restaurant,"Japanese Restaurant,Bridge"
14464,Chinese Restaurant, 
14465,Bar,"Train Station,Bar,Ramen /  Noodle House"
14466,Building,"Café,Indian Restaurant,Chinese Restaurant"
14467,Deli / Bodega,"Convenience Store,Fast Food Restaurant"
14468,Bar,Post Office
14469,Korean Restaurant,"Bar,Japanese Restaurant,Music Venue"
14470,Wings Joint,"Bar,Ramen /  Noodle House,Drugstore / Pharmacy"
14471,Japanese Restaurant,"Bar,Japanese Restaurant,Coffee Shop"
14472,Spanish Restaurant,"Japanese Restaurant,Restaurant,Ramen /  Noodle House"
14473,Ramen /  Noodle House,"Japanese Restaurant,Chinese Restaurant,Deli / Bodega"
14474,Korean Restaurant,"Café,Bar"
14475,Japanese Restaurant,"Japanese Restaurant,Steakhouse,Convenience Store"
14476,Smoke Shop,"Japanese Restaurant,Italian Restaurant,Sushi Restaurant"
14477,Train Station,Convenience Store
14478,Japanese Restaurant,"Japanese Restaurant,Indian Restaurant,Medical Center"
14479,Chinese Restaurant,"Bar,Japanese Restaurant,Coffee Shop"
14480,Japanese Restaurant,"Office,Japanese Restaurant,Coffee Shop"
14481,Chinese Restaurant,"Miscellaneous Shop,Food & Drink Shop,Japanese Restaurant"
14482,Japanese Restaurant,"Bus Station,Subway,Ramen /  Noodle House"
14483,Korean Restaurant,"Bar,Japanese Restaurant,Chinese Restaurant"
14484,Japanese Restaurant,"Restaurant,Ramen /  Noodle House"
14485,Ramen /  Noodle House, 
14486,Food & Drink Shop,"Fried Chicken Joint,Park"
14487,Fast Food Restaurant,"Bar,Café,Fast Food Restaurant"
14488,Convenience Store,Chinese Restaurant
14489,Beer Garden,"Bar,Diner,Sushi Restaurant"
14490,Fast Food Restaurant,"Asian Restaurant,Convenience Store,Café"
14491,Office,"Medical School,Office"
14492,Government Building,"Seafood Restaurant,Japanese Restaurant,Restaurant"
14493,Restaurant,"Historic Site,Convention Center,Japanese Restaurant"
14494,Chinese Restaurant,"American Restaurant,Ramen /  Noodle House"
14495,Bar,"Japanese Restaurant,Train Station,Steakhouse"
14496,Plaza,"Café,Food & Drink Shop,Clothing Store"
14497,Ramen /  Noodle House,"Japanese Restaurant,Fast Food Restaurant,Bank"
14498,BBQ Joint,"Bar,Concert Hall,Café"
14499,Bar,"Convenience Store,Movie Theater,Japanese Restaurant"
14500,Road,"Drugstore / Pharmacy,Convenience Store,Candy Store"
14501,Automotive Shop, 
14502,Food & Drink Shop, 
14503,Bookstore,"Bar,Japanese Restaurant,Music Store"
14504,Chinese Restaurant,"Food & Drink Shop,Drugstore / Pharmacy,Pizza Place"
14505,Bus Station,"Japanese Restaurant,Bar,Bus Station"
14506,Japanese Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Chinese Restaurant"
14507,Bar,"Fast Food Restaurant,Japanese Restaurant,Pizza Place"
14508,Bar,"Subway,Italian Restaurant,Food & Drink Shop"
14509,Ramen /  Noodle House,"Train Station,Fast Food Restaurant,Ramen /  Noodle House"
14510,Ramen /  Noodle House,"Ramen /  Noodle House,Bar,Café"
14511,Japanese Restaurant,"Bar,Japanese Restaurant,Train Station"
14512,College Academic Building,Bus Station
14513,Bridge, 
14514,Convenience Store,"Japanese Restaurant,Food & Drink Shop,Mobile Phone Shop"
14515,Bar, 
14516,Convenience Store,"Fried Chicken Joint,Garden"
14517,Japanese Restaurant,"Bar,Japanese Restaurant,Bank"
14518,Ramen /  Noodle House,Convenience Store
14519,Convenience Store, 
14520,Music Venue,"Japanese Restaurant,Bar,Ramen /  Noodle House"
14521,Fast Food Restaurant,"Ramen /  Noodle House,Bar,Japanese Restaurant"
14522,Train Station,"Japanese Restaurant,Ramen /  Noodle House,Bookstore"
14523,Internet Cafe,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14524,Internet Cafe,"Ramen /  Noodle House,Bar,Chinese Restaurant"
14525,Internet Cafe,"Mall,Bus Station,Italian Restaurant"
14526,Café,"Train Station,Japanese Restaurant,Café"
14527,Medical Center,"Japanese Restaurant,Ramen /  Noodle House,Clothing Store"
14528,Fast Food Restaurant,"Mobile Phone Shop,Mall,Food & Drink Shop"
14529,Food & Drink Shop,"Food & Drink Shop,Ramen /  Noodle House,Japanese Restaurant"
14530,Government Building, 
14531,Theater, 
14532,Dessert Shop,"Train Station,Deli / Bodega,Dessert Shop"
14533,Coffee Shop,"Train Station,Food & Drink Shop,Japanese Restaurant"
14534,Hotel,Bar
14535,Drugstore / Pharmacy,Road
14536,Café,"Food & Drink Shop,Train Station,Italian Restaurant"
14537,Donut Shop,"Fast Food Restaurant,Chinese Restaurant,Bar"
14538,Antique Shop,"Japanese Restaurant,Ramen /  Noodle House,Bar"
14539,Government Building,"Japanese Restaurant,Government Building,Bank"
14540,Convenience Store, 
14541,Bank,"Coffee Shop,Department Store,Café"
14542,Art Gallery,"Café,Food & Drink Shop,Italian Restaurant"
14543,Bakery,Bank
14544,Café,"Bar,Park,Japanese Restaurant"
14545,Indian Restaurant,"Japanese Restaurant,Steakhouse,Food & Drink Shop"
14546,Wings Joint,"Ramen /  Noodle House,Japanese Restaurant,Coffee Shop"
14547,Bookstore,"Japanese Restaurant,Fast Food Restaurant,Bar"
14548,Chinese Restaurant,"Japanese Restaurant,Bar,BBQ Joint"
14549,Japanese Restaurant,"Japanese Restaurant,Food & Drink Shop,Seafood Restaurant"
14550,Café,"Burger Joint,Coffee Shop,Convenience Store"
14551,Asian Restaurant,"Japanese Restaurant,Clothing Store,Bar"
14552,Subway,"Subway,Bar,Coffee Shop"
14553,Japanese Restaurant,"Japanese Restaurant,Office,Ramen /  Noodle House"
14554,Japanese Restaurant,"Music Venue,Convenience Store,Clothing Store"
14555,Sushi Restaurant,"Café,Ice Cream Shop,Japanese Restaurant"
14556,Bar,"Fried Chicken Joint,Office,Japanese Restaurant"
14557,Japanese Restaurant,"Government Building,Convenience Store,Ramen /  Noodle House"
14558,Indian Restaurant,"Bar,Movie Theater,Ramen /  Noodle House"
14559,Ramen /  Noodle House,"Road,Italian Restaurant,Church"
14560,Asian Restaurant,"Bar,Japanese Restaurant,Ramen /  Noodle House"
14561,Bank,"Salon / Barbershop,Bar,Convenience Store"
