geo_id,category,category_nearby
3740,Accessories Store,"Office,Coffee Shop,Hotel"
3741,Grocery Store,"Home (private),Subway,Residential Building (Apartment / Condo)"
3742,Pet Store,"Italian Restaurant,Coffee Shop,Bar"
3743,Pier,"Boat or Ferry,Office,Gym"
3744,Bike Shop,"Office,Tech Startup,Clothing Store"
3745,Liquor Store,"Bar,Office,Coffee Shop"
3746,Coffee Shop,"Bar,Italian Restaurant,Pizza Place"
3747,Mediterranean Restaurant,"Italian Restaurant,Bar,Coffee Shop"
3748,Burger Joint,"Bar,American Restaurant,Mexican Restaurant"
3749,Park,"Bar,Residential Building (Apartment / Condo),Coffee Shop"
3750,Coffee Shop,"Office,Italian Restaurant,Coffee Shop"
3751,Pizza Place,"Italian Restaurant,Bar,Home (private)"
3752,Deli / Bodega,"Chinese Restaurant,Bar,Italian Restaurant"
3753,Pizza Place,"Office,Sandwich Place,Coffee Shop"
3754,Italian Restaurant,"Bar,Coffee Shop,Mexican Restaurant"
3755,Deli / Bodega,"Bar,Coffee Shop,Pizza Place"
3756,Pub,"Office,Bar,Sandwich Place"
3757,Bar,"Park,Building,Dog Run"
3758,French Restaurant,"Bar,Deli / Bodega,Pizza Place"
3759,Donut Shop,"Deli / Bodega,Home (private),Residential Building (Apartment / Condo)"
3760,Thrift / Vintage Store,"Bar,American Restaurant,Coffee Shop"
3761,Gym,"Office,Clothing Store,Italian Restaurant"
3762,Diner,"Office,Clothing Store,Hotel"
3763,Thrift / Vintage Store,"Bar,Coffee Shop,Residential Building (Apartment / Condo)"
3764,Italian Restaurant,"Bar,Italian Restaurant,Home (private)"
3765,Breakfast Spot,"Office,Theater,Italian Restaurant"
3766,Diner,"Bar,Lounge,Mexican Restaurant"
3767,Wine Bar,"Coffee Shop,Italian Restaurant,History Museum"
3768,Latin American Restaurant,"Office,Coffee Shop,Theater"
3769,Restaurant,"Office,Tech Startup,General Entertainment"
3770,Salad Place,"Office,Clothing Store,Coffee Shop"
3771,Hospital,"Bar,Residential Building (Apartment / Condo),Pizza Place"
3772,Japanese Restaurant,"Bar,Deli / Bodega,Cocktail Bar"
3773,Park,"Bar,Pizza Place,Coffee Shop"
3774,Mediterranean Restaurant,"Office,Coffee Shop,Hotel"
3775,Gym / Fitness Center,"Office,Coffee Shop,Hotel"
3776,Café,"Residential Building (Apartment / Condo),Park,Bar"
3777,Italian Restaurant,"Office,Clothing Store,Bar"
3778,Sushi Restaurant,"Bar,Pizza Place,Coffee Shop"
3779,Sushi Restaurant,"Bar,Italian Restaurant,Coffee Shop"
3780,Café,"Bar,Other Great Outdoors,Italian Restaurant"
3781,Playground,"Art Museum,Art Gallery,American Restaurant"
3782,Playground,"Park,Athletic & Sport,American Restaurant"
3783,Mexican Restaurant,"Theater,Bar,Italian Restaurant"
3784,Baseball Field,"Sculpture Garden,Building,Museum"
3785,Tea Room,"Italian Restaurant,Coffee Shop,Office"
3786,Grocery Store,"Office,Tech Startup,Clothing Store"
3787,Indian Restaurant,"Bar,Italian Restaurant,Coffee Shop"
3788,Deli / Bodega,"Office,Park,Deli / Bodega"
3789,Deli / Bodega,"Italian Restaurant,Office,Coffee Shop"
3790,Shoe Store,"Clothing Store,Office,Italian Restaurant"
3791,Clothing Store,"Clothing Store,Office,Bar"
3792,Hospital,"Burger Joint,Coffee Shop,Italian Restaurant"
3793,Bar,"Italian Restaurant,Coffee Shop,Bar"
3794,Airport Terminal,"Airport Gate,Airport Terminal,Airport Lounge"
3795,Office,"Office,Coffee Shop,Hotel"
3796,Deli / Bodega,"Office,Bar,Coffee Shop"
3797,Miscellaneous Shop,"Office,Hotel,Tech Startup"
3798,Chinese Restaurant,"Italian Restaurant,French Restaurant,Residential Building (Apartment / Condo)"
3799,Lounge,"Theater,Office,Bar"
3800,General Entertainment,"American Restaurant,General Entertainment,Theater"
3801,Coffee Shop,"Bar,Café,Park"
3802,Park,"Office,Coffee Shop,Building"
3803,Office,"Office,Bar,Korean Restaurant"
3804,Steakhouse,"Office,Theater,Hotel"
3805,Bridal Shop,"Office,Tech Startup,Coffee Shop"
3806,Bakery,"Office,Clothing Store,American Restaurant"
3807,Hotel,"Office,American Restaurant,Building"
3808,Pizza Place,"Theater,Office,American Restaurant"
3809,Theater,"Office,Theater,Hotel"
3810,Lingerie Store,"Office,Tech Startup,Coffee Shop"
3811,Concert Hall,"Office,Coffee Shop,Building"
3812,Taco Place,"Theater,Bar,American Restaurant"
3813,Sandwich Place,"Office,Clothing Store,Italian Restaurant"
3814,Plaza,"Office,Building,Coffee Shop"
3815,Mexican Restaurant,"Office,Theater,Hotel"
3816,Bar,"Bus Line,Residential Building (Apartment / Condo),Italian Restaurant"
3817,Indian Restaurant,"Office,Hotel,Coffee Shop"
3818,Law School,"Italian Restaurant,Bar,American Restaurant"
3819,Diner,"Italian Restaurant,American Restaurant,Coffee Shop"
3820,Bakery,"Bar,Coffee Shop,Pizza Place"
3821,Sandwich Place,"Office,Theater,Coffee Shop"
3822,Baseball Field,"Park,Office,Athletic & Sport"
3823,Italian Restaurant,"Office,Coffee Shop,Clothing Store"
3824,Clothing Store,"Clothing Store,Office,Italian Restaurant"
3825,Home (private),"Office,Coffee Shop,Building"
3826,Indie Theater,"Bar,Coffee Shop,Grocery Store"
3827,Deli / Bodega,"Coffee Shop,Italian Restaurant,Vegetarian / Vegan Restaurant"
3828,Burger Joint,"Home (private),Bar,Café"
3829,Indian Restaurant,"Coffee Shop,Italian Restaurant,Sushi Restaurant"
3830,Gift Shop,"Office,Theater,American Restaurant"
3831,Deli / Bodega,"Office,Home (private),General Entertainment"
3832,Hookah Bar,"Theater,Bar,American Restaurant"
3833,Restaurant,"Miscellaneous Shop,Subway,Deli / Bodega"
3834,Post Office,"Laundry Service,Gym,Grocery Store"
3835,Hospital,"Bowling Alley,Doctor's Office,Hospital"
3836,Other Great Outdoors,"Garden,Bar,Plaza"
3837,Hotel,"Office,Coffee Shop,Hotel"
3838,Café,"College Residence Hall,American Restaurant,College Library"
3839,Gourmet Shop,"Italian Restaurant,Bar,Coffee Shop"
3840,Cosmetics Shop,"Italian Restaurant,Coffee Shop,Office"
3841,Bar,"Italian Restaurant,Coffee Shop,Park"
3842,American Restaurant,"Fast Food Restaurant,Nightclub,Lounge"
3843,Park,"Art Museum,Other Great Outdoors,Theater"
3844,Art Museum,"Tennis,Science Museum,Event Space"
3845,Diner,"Italian Restaurant,Office,American Restaurant"
3846,Bar,"Italian Restaurant,Bar,Coffee Shop"
3847,Diner,"American Restaurant,Coffee Shop,Italian Restaurant"
3848,Diner,"Italian Restaurant,Coffee Shop,Bar"
3849,Cuban Restaurant,"Italian Restaurant,Office,Bar"
3850,Church,"Office,Coffee Shop,Hotel"
3851,Sushi Restaurant,"Office,Tech Startup,Bar"
3852,Diner,"Italian Restaurant,French Restaurant,Coffee Shop"
3853,Bar,"Home (private),Lounge,Gym"
3854,Department Store,"Office,Coffee Shop,Hotel"
3855,Coworking Space,"Theater,Office,American Restaurant"
3856,Ice Cream Shop,"Home (private),Italian Restaurant,Greek Restaurant"
3857,Italian Restaurant,"Bar,Italian Restaurant,Coffee Shop"
3858,Pub,"Italian Restaurant,Coffee Shop,Pub"
3859,Chinese Restaurant,"Office,Coffee Shop,Building"
3860,Karaoke Bar,"Office,Hotel,Bar"
3861,Plaza,"Bar,Coffee Shop,Office"
3862,Bagel Shop,"Greek Restaurant,Gym,Grocery Store"
3863,Diner,"Bar,Gym,Pub"
3864,Burger Joint,"Office,Tech Startup,Clothing Store"
3865,Bagel Shop,"Coffee Shop,Bar,Italian Restaurant"
3866,Dessert Shop,"Bar,Coffee Shop,Mexican Restaurant"
3867,Theater,"Office,Theater,Hotel"
3868,Music Venue,"Bar,American Restaurant,Italian Restaurant"
3869,Italian Restaurant,"Bar,Gym,Coffee Shop"
3870,Grocery Store,"Coffee Shop,Subway,American Restaurant"
3871,Furniture / Home Store,"Office,Coffee Shop,Italian Restaurant"
3872,Coffee Shop,"Residential Building (Apartment / Condo),Italian Restaurant,Pizza Place"
3873,Indian Restaurant,"Art Gallery,Office,Coffee Shop"
3874,Theater,"Bar,Italian Restaurant,Mexican Restaurant"
3875,Wine Shop,"Bar,Italian Restaurant,Mexican Restaurant"
3876,Theater,"Office,Theater,Hotel"
3877,Mediterranean Restaurant,"Italian Restaurant,Coffee Shop,Drugstore / Pharmacy"
3878,Sushi Restaurant,"Italian Restaurant,Bar,American Restaurant"
3879,Caribbean Restaurant,"Residential Building (Apartment / Condo),Bar,Coffee Shop"
3880,Sushi Restaurant,"Home (private),Greek Restaurant,Hookah Bar"
3881,Latin American Restaurant,"Residential Building (Apartment / Condo),Coffee Shop,Pizza Place"
3882,Restaurant,"Bar,American Restaurant,Coffee Shop"
3883,Vegetarian / Vegan Restaurant,"Bar,Italian Restaurant,Pizza Place"
3884,Sports Bar,"Residential Building (Apartment / Condo),Bar,Deli / Bodega"
3885,Office,"Office,Italian Restaurant,Bar"
3886,Building,"Office,Tech Startup,Coffee Shop"
3887,Coffee Shop,"Office,Tech Startup,Bar"
3888,Chinese Restaurant,"Office,Coffee Shop,Hotel"
3889,Yoga Studio,"Italian Restaurant,Office,Coffee Shop"
3890,Coffee Shop,"Office,Tech Startup,Clothing Store"
3891,Fried Chicken Joint,"Deli / Bodega,Home (private),Bus Station"
3892,American Restaurant,"Coffee Shop,Bar,Asian Restaurant"
3893,New American Restaurant,"Office,Coffee Shop,Hotel"
3894,Steakhouse,"Office,Tech Startup,Hotel"
3895,Bagel Shop,"Office,Coffee Shop,Sandwich Place"
3896,Café,"Italian Restaurant,American Restaurant,French Restaurant"
3897,Mall,"Hardware Store,Clothing Store,Event Space"
3898,Soup Place,"Office,Tech Startup,Coffee Shop"
3899,Salad Place,"Office,Coffee Shop,Deli / Bodega"
3900,Furniture / Home Store,"Office,Clothing Store,Italian Restaurant"
3901,Bagel Shop,"Hookah Bar,Home (private),Bar"
3902,Burrito Place,"Italian Restaurant,Bar,Café"
3903,Lounge,"Office,American Restaurant,Coffee Shop"
3904,Breakfast Spot,"Park,Dive Bar,Seafood Restaurant"
3905,Tea Room,"Office,French Restaurant,Italian Restaurant"
3906,Coffee Shop,"Office,Clothing Store,Tech Startup"
3907,Grocery Store,"Miscellaneous Shop,Deli / Bodega,Subway"
3908,Movie Theater,"Office,Coffee Shop,Tech Startup"
3909,Medical Center,"Residential Building (Apartment / Condo),Italian Restaurant,Pizza Place"
3910,Park,"Office,Hotel,American Restaurant"
3911,Residential Building (Apartment / Condo),"Theater,Office,American Restaurant"
3912,Taco Place,"Beach,Bar,American Restaurant"
3913,Ice Cream Shop,"Italian Restaurant,Café,Bar"
3914,Gym,"Hookah Bar,Home (private),Bar"
3915,Hotel,"Office,Coffee Shop,American Restaurant"
3916,Bakery,"Office,Coffee Shop,Chinese Restaurant"
3917,Italian Restaurant,"Italian Restaurant,Office,Coffee Shop"
3918,Food Truck,"Office,Hotel,Italian Restaurant"
3919,Diner,"Breakfast Spot,Diner,Pizza Place"
3920,Sports Bar,"Office,Bar,Italian Restaurant"
3921,French Restaurant,"Office,Tech Startup,Italian Restaurant"
3922,Bar,"Italian Restaurant,Coffee Shop,Bar"
3923,Hotel,"Airport Gate,Airport Terminal,General Travel"
3924,Yoga Studio,"Italian Restaurant,Bar,American Restaurant"
3925,Diner,"Italian Restaurant,Coffee Shop,American Restaurant"
3926,Juice Bar,"Office,Coffee Shop,Hotel"
3927,Gym,"Office,Building,American Restaurant"
3928,Sandwich Place,"Office,Hotel,Coffee Shop"
3929,Bakery,"Residential Building (Apartment / Condo),Italian Restaurant,Pizza Place"
3930,Office,"Office,Coffee Shop,Building"
3931,Café,"Office,Coffee Shop,Deli / Bodega"
3932,Soup Place,"Office,French Restaurant,Italian Restaurant"
3933,General College & University,"Office,Hotel,Coffee Shop"
3934,Japanese Restaurant,"Office,Coffee Shop,Hotel"
3935,Gym,"Office,Hotel,Tech Startup"
3936,Gym,"Office,Clothing Store,Coffee Shop"
3937,Coffee Shop,"Bar,Mexican Restaurant,Lounge"
3938,Coffee Shop,"Italian Restaurant,Pizza Place,Residential Building (Apartment / Condo)"
3939,Indian Restaurant,"Office,Bar,Coffee Shop"
3940,Theater,"Office,Theater,Hotel"
3941,Sushi Restaurant,"Office,Theater,Coffee Shop"
3942,Gym,"Office,Coffee Shop,Hotel"
3943,BBQ Joint,"Italian Restaurant,Residential Building (Apartment / Condo),Coffee Shop"
3944,Sushi Restaurant,"Office,Bar,Coffee Shop"
3945,Seafood Restaurant,"Chinese Restaurant,Italian Restaurant,Courthouse"
3946,Museum,"Grocery Store,Drugstore / Pharmacy,Other Great Outdoors"
3947,Pizza Place,"Bar,Deli / Bodega,Coffee Shop"
3948,Park,"Bar,Italian Restaurant,Chinese Restaurant"
3949,Italian Restaurant,"Office,Coffee Shop,Bar"
3950,Italian Restaurant,"Home (private),Residential Building (Apartment / Condo),Bus Station"
3951,Southern / Soul Food Restaurant,"College Residence Hall,American Restaurant,College Academic Building"
3952,Furniture / Home Store,"Office,Tech Startup,Clothing Store"
3953,Burrito Place,"Office,Coffee Shop,Pizza Place"
3954,BBQ Joint,"Office,Theater,Hotel"
3955,Diner,"Greek Restaurant,Bakery,Italian Restaurant"
3956,Mexican Restaurant,"Office,Hotel,Coffee Shop"
3957,American Restaurant,"Office,Theater,Hotel"
3958,Hospital,"Bar,Home (private),Residential Building (Apartment / Condo)"
3959,Bridge,"Park,Bridge,Hotel"
3960,Bridge,"Deli / Bodega,Building,Housing Development"
3961,Trade School,"Office,Tech Startup,Coffee Shop"
3962,Café,"Office,Coffee Shop,Hotel"
3963,Eastern European Restaurant,"Office,Theater,Hotel"
3964,Bakery,"Office,Coffee Shop,Hotel"
3965,Salon / Barbershop,"Bar,Café,Home (private)"
3966,Salon / Barbershop,"Office,Coffee Shop,Clothing Store"
3967,American Restaurant,"Office,Coffee Shop,Tech Startup"
3968,Wine Bar,"Theater,Office,Bar"
3969,Gym,"Bar,Italian Restaurant,Coffee Shop"
3970,Hotel,"Coffee Shop,Italian Restaurant,History Museum"
3971,Cosmetics Shop,"Clothing Store,Office,Italian Restaurant"
3972,Latin American Restaurant,"Italian Restaurant,Bar,American Restaurant"
3973,Jewelry Store,"Office,Clothing Store,Italian Restaurant"
3974,Residential Building (Apartment / Condo),"Office,Hotel,Bar"
3975,Bar,"Office,Bar,Italian Restaurant"
3976,History Museum,Other Great Outdoors
3977,Mexican Restaurant,"Bar,Indian Restaurant,Coffee Shop"
3978,Chinese Restaurant,"Office,Theater,Coffee Shop"
3979,Coffee Shop,"Bar,Italian Restaurant,Café"
3980,Bowling Alley,"Convention Center,Boat or Ferry,Event Space"
3981,Latin American Restaurant,"Theater,Office,Italian Restaurant"
3982,General Entertainment,"Clothing Store,Office,Italian Restaurant"
3983,Food & Drink Shop,"Bar,Coffee Shop,Office"
3984,Steakhouse,"Office,Coffee Shop,Building"
3985,Italian Restaurant,"Home (private),Bar,American Restaurant"
3986,Pizza Place,"Office,Building,Coffee Shop"
3987,Italian Restaurant,"Office,Coffee Shop,Building"
3988,Airport Terminal,"Airport Gate,Airport,Airport Lounge"
3989,Pizza Place,"Office,Bar,Coffee Shop"
3990,Bar,"Bar,Chinese Restaurant,Home (private)"
3991,Gym,"Bar,Coffee Shop,Mexican Restaurant"
3992,Tech Startup,"Office,Tech Startup,Coffee Shop"
3993,Grocery Store,"Clothing Store,Office,Italian Restaurant"
3994,Lighthouse,"Dog Run,Park,Boat or Ferry"
3995,Yoga Studio,"Office,Tech Startup,Clothing Store"
3996,Scenic Lookout,"Convention Center,American Restaurant,General Entertainment"
3997,Italian Restaurant,"Italian Restaurant,Coffee Shop,Park"
3998,Park,"Track,Home (private),Garden"
3999,Diner,"Grocery Store,Coffee Shop,Pub"
4000,Plaza,"Italian Restaurant,Coffee Shop,American Restaurant"
4001,BBQ Joint,"Korean Restaurant,Coffee Shop,Train Station"
4002,Italian Restaurant,"Coffee Shop,Italian Restaurant,Pizza Place"
4003,Italian Restaurant,"Bar,Residential Building (Apartment / Condo),Deli / Bodega"
4004,Ice Cream Shop,"Italian Restaurant,Science Museum,Event Space"
4005,Wine Bar,"Office,Tech Startup,Coffee Shop"
4006,Movie Theater,"Bank,French Restaurant,Department Store"
4007,Sandwich Place,"Office,Building,Coffee Shop"
4008,Park,"Office,Courthouse,Home (private)"
4009,Italian Restaurant,"Bar,Pizza Place,Italian Restaurant"
4010,Ethiopian Restaurant,"Bar,Italian Restaurant,Grocery Store"
4011,Event Space,"Rock Club,Bagel Shop,Strip Club"
4012,Pizza Place,"Office,Bar,Coffee Shop"
4013,Pier,"Bus Line,Italian Restaurant,Tapas Restaurant"
4014,Mediterranean Restaurant,"Bar,Mexican Restaurant,Italian Restaurant"
4015,Chinese Restaurant,"Chinese Restaurant,Italian Restaurant,Vietnamese Restaurant"
4016,Wine Shop,"Bar,Park,Café"
4017,Bar,"Italian Restaurant,Pizza Place,Neighborhood"
4018,Mexican Restaurant,"Bar,Coffee Shop,Beer Garden"
4019,Sporting Goods Shop,"Office,Tech Startup,Clothing Store"
4020,Seafood Restaurant,"Seafood Restaurant,Bar"
4021,Coffee Shop,"Bar,Deli / Bodega,Coffee Shop"
4022,Beach, 
4023,Pool Hall,"Gym,Lounge,Greek Restaurant"
4024,Hotel,"Office,Italian Restaurant,Bar"
4025,Grocery Store,"Neighborhood,Subway,Nightclub"
4026,Pub,"Bar,Coffee Shop,Pizza Place"
4027,Korean Restaurant,"Office,Hotel,Bar"
4028,Thai Restaurant,"Bar,Office,Pizza Place"
4029,Italian Restaurant,"Office,Bar,Theater"
4030,Japanese Restaurant,"Bar,Italian Restaurant,Pizza Place"
4031,Italian Restaurant,"Mexican Restaurant,Grocery Store,Italian Restaurant"
4032,Sandwich Place,"Office,Theater,Hotel"
4033,Sushi Restaurant,"Office,Coffee Shop,American Restaurant"
4034,General Entertainment,"Office,Theater,Hotel"
4035,Café,"Office,Tech Startup,Food Truck"
4036,Mexican Restaurant,"Office,Italian Restaurant,American Restaurant"
4037,Paper / Office Supplies Store,"Office,Hotel,Coffee Shop"
4038,Clothing Store,"Office,Clothing Store,Italian Restaurant"
4039,Office,"Building,Office,Italian Restaurant"
4040,Gastropub,"Coffee Shop,Italian Restaurant,Vegetarian / Vegan Restaurant"
4041,Hotel,"Office,Coffee Shop,Hotel"
4042,University,"Office,Bar,Coffee Shop"
4043,College Rec Center,"Office,American Restaurant,Coffee Shop"
4044,Grocery Store,"Bar,Coffee Shop,Mexican Restaurant"
4045,Gym,"French Restaurant,Bank,Department Store"
4046,American Restaurant,"Office,Theater,Hotel"
4047,Ice Cream Shop,"Bar,Residential Building (Apartment / Condo),College Academic Building"
4048,Sushi Restaurant,"Bar,Residential Building (Apartment / Condo),Deli / Bodega"
4049,Thai Restaurant,"Theater,Office,American Restaurant"
4050,General Entertainment,"Office,Tech Startup,Bar"
4051,Japanese Restaurant,"Coffee Shop,Italian Restaurant,History Museum"
4052,Sushi Restaurant,"Café,Bus Station,Subway"
4053,Movie Theater,"Italian Restaurant,Residential Building (Apartment / Condo),Pizza Place"
4054,Cemetery, 
4055,Other Nightlife,"Office,Coffee Shop,Clothing Store"
4056,Diner,"Italian Restaurant,Bar,American Restaurant"
4057,Bar,"Office,Building,Coffee Shop"
4058,Wine Bar,"Office,Italian Restaurant,American Restaurant"
4059,American Restaurant,"Office,Lounge,Italian Restaurant"
4060,Bar,"Bar,Coffee Shop,Pizza Place"
4061,Deli / Bodega,"Office,Italian Restaurant,Building"
4062,Wine Shop,"Office,Coffee Shop,Bar"
4063,Food & Drink Shop,"Office,Coffee Shop,Hotel"
4064,Electronics Store,"Office,Tech Startup,Bar"
4065,Bagel Shop,"Office,American Restaurant,Coffee Shop"
4066,Medical Center,"Bar,American Restaurant,Italian Restaurant"
4067,Airport Lounge,"Airport Gate,Airport Terminal,Airport"
4068,Food Truck,"Office,Tech Startup,Clothing Store"
4069,Wine Bar,"Theater,Italian Restaurant,Bar"
4070,Dumpling Restaurant,"Bar,Office,Pizza Place"
4071,Middle Eastern Restaurant,"Office,Hotel,Coffee Shop"
4072,Event Space,"Art Gallery,Office,Building"
4073,Event Space,"Office,Lounge,Italian Restaurant"
4074,Salon / Barbershop,"Office,Italian Restaurant,Bar"
4075,Hospital,"Italian Restaurant,Coffee Shop,Bakery"
4076,Subway,"Subway,Bus Line,Cemetery"
4077,Pizza Place,"Home (private),Ice Cream Shop,Grocery Store"
4078,French Restaurant,"Bar,Coffee Shop,Deli / Bodega"
4079,Thai Restaurant,"Office,Bar,Indian Restaurant"
4080,Hotel,"Office,Courthouse,Diner"
4081,Bakery,"Building,Deli / Bodega,Subway"
4082,American Restaurant,"Seafood Restaurant,Multiplex,Ice Cream Shop"
4083,Grocery Store,"Bar,Coffee Shop,Deli / Bodega"
4084,Gym,"Bar,Coffee Shop,Mexican Restaurant"
4085,French Restaurant,"Italian Restaurant,Clothing Store,Office"
4086,Sports Bar,"Office,Coffee Shop,Deli / Bodega"
4087,Park,"Bar,Pizza Place,Mexican Restaurant"
4088,Music Venue,"Bar,Café,Taco Place"
4089,Pizza Place,"Office,Italian Restaurant,Bar"
4090,Burrito Place,"Bar,American Restaurant,Coffee Shop"
4091,Church,"Office,Tech Startup,Clothing Store"
4092,Asian Restaurant,"Residential Building (Apartment / Condo),Hospital,Home (private)"
4093,Coffee Shop,"Coffee Shop,Italian Restaurant,Bar"
4094,Beer Garden,"Bar,American Restaurant,Italian Restaurant"
4095,Gym,"Office,Italian Restaurant,Bar"
4096,Library,"Office,Italian Restaurant,American Restaurant"
4097,Beach,"Train,Drugstore / Pharmacy,School"
4098,Gym,"Theater,Office,Bar"
4099,Department Store,"Office,Coffee Shop,Hotel"
4100,Bakery,"Italian Restaurant,American Restaurant,Bar"
4101,American Restaurant,"Art Gallery,Office,Event Space"
4102,Australian Restaurant,"Bar,Italian Restaurant,Pizza Place"
4103,Italian Restaurant,"Bar,Coffee Shop,Mexican Restaurant"
4104,Pizza Place,"Office,Art Gallery,Coffee Shop"
4105,Burrito Place,"Italian Restaurant,Park,Drugstore / Pharmacy"
4106,Park,"Mexican Restaurant,Deli / Bodega,Vietnamese Restaurant"
4107,Gym,"Residential Building (Apartment / Condo),Coffee Shop,Pizza Place"
4108,Bagel Shop,"Bar,Burger Joint,American Restaurant"
4109,Grocery Store,"Office,Coffee Shop,Hotel"
4110,Clothing Store,"Clothing Store,Office,Italian Restaurant"
4111,Gourmet Shop,"Bar,Chinese Restaurant,Cocktail Bar"
4112,Scenic Lookout,"Park,Art Museum,History Museum"
4113,Boutique,"Office,Clothing Store,Italian Restaurant"
4114,Hotel,"Office,Theater,Hotel"
4115,Boutique,"Office,Clothing Store,Tech Startup"
4116,Shoe Store,"Office,Clothing Store,Italian Restaurant"
4117,Boutique,"Office,Coffee Shop,Clothing Store"
4118,Boutique,"Clothing Store,Office,Italian Restaurant"
4119,Sushi Restaurant,"Office,Theater,Italian Restaurant"
4120,French Restaurant,"Italian Restaurant,Coffee Shop,American Restaurant"
4121,Asian Restaurant,"Bar,Coffee Shop,Mexican Restaurant"
4122,Train Station,"Platform,Train Station,Building"
4123,Pool,"Office,Bar,Italian Restaurant"
4124,Clothing Store,"Clothing Store,Office,Italian Restaurant"
4125,Spanish Restaurant,"Office,Italian Restaurant,Bar"
4126,Bakery,"Office,Theater,American Restaurant"
4127,Bar,"Office,Building,Coffee Shop"
4128,Hardware Store,"Bridge,American Restaurant,Office"
4129,Sandwich Place,"Office,Tech Startup,Clothing Store"
4130,Office,"Office,Hotel,Coffee Shop"
4131,Mexican Restaurant,"Office,Building,Coffee Shop"
4132,Lounge,"Office,Hotel,Coffee Shop"
4133,Burger Joint,"Bar,American Restaurant,Italian Restaurant"
4134,Restaurant,"Bar,Italian Restaurant,Pizza Place"
4135,Dessert Shop,"Office,Coffee Shop,Italian Restaurant"
4136,Bookstore,"Bar,Home (private),Coffee Shop"
4137,Plaza,"Bar,Coffee Shop,Pizza Place"
4138,Coffee Shop,"Italian Restaurant,Bar,American Restaurant"
4139,Coffee Shop,"Bar,Pizza Place,Coffee Shop"
4140,Office,"Office,American Restaurant,Coffee Shop"
4141,Pizza Place,"Office,Clothing Store,Italian Restaurant"
4142,Vietnamese Restaurant,"Office,Coffee Shop,American Restaurant"
4143,Chinese Restaurant,"Office,Hotel,Coffee Shop"
4144,Deli / Bodega,"Office,Clothing Store,Coffee Shop"
4145,Mexican Restaurant,"Office,Bar,Italian Restaurant"
4146,Doctor's Office,"Residential Building (Apartment / Condo),Wine Bar,Bar"
4147,Middle Eastern Restaurant,"Italian Restaurant,Office,Coffee Shop"
4148,Burger Joint,"Office,Building,Coffee Shop"
4149,Spa / Massage,"Office,Clothing Store,Bar"
4150,Spa / Massage,"Office,Bar,Hotel"
4151,Spa / Massage,"Office,Bar,Coffee Shop"
4152,Office,"Office,Tech Startup,Coffee Shop"
4153,American Restaurant,"Office,Coffee Shop,Hotel"
4154,Pizza Place,"Hookah Bar,Home (private),Greek Restaurant"
4155,Ramen /  Noodle House,"Bar,Office,Coffee Shop"
4156,American Restaurant,"Coffee Shop,Italian Restaurant,Bar"
4157,College Academic Building,"College Academic Building,College Residence Hall,College Library"
4158,Board Shop,"Bar,American Restaurant,Italian Restaurant"
4159,Deli / Bodega,"Office,Theater,American Restaurant"
4160,Food Truck,"Office,Theater,Hotel"
4161,Butcher,"Italian Restaurant,Bar,American Restaurant"
4162,Pet Store,"Office,Tech Startup,Clothing Store"
4163,Office,"Office,Italian Restaurant,American Restaurant"
4164,General Entertainment,"Bar,American Restaurant,Coffee Shop"
4165,Gym,"Bar,Coffee Shop,Pizza Place"
4166,Library,"Home (private),Gym,Residential Building (Apartment / Condo)"
4167,Italian Restaurant,"Italian Restaurant,Office,American Restaurant"
4168,Pizza Place,"Home (private),Bowling Alley,Seafood Restaurant"
4169,Gym,"Bar,Mexican Restaurant,Music Venue"
4170,Comedy Club,"Bar,Coffee Shop,Italian Restaurant"
4171,Pub,"Office,Theater,Hotel"
4172,Bar,"Bar,American Restaurant,Coffee Shop"
4173,Falafel Restaurant,"Bar,Home (private),Mexican Restaurant"
4174,Restaurant,"Bar,Office,Coffee Shop"
4175,Gym,"Office,Bar,French Restaurant"
4176,Fast Food Restaurant,"Office,Tech Startup,Coffee Shop"
4177,Coffee Shop,"Office,Coffee Shop,Hotel"
4178,Burger Joint,"Office,Building,Coffee Shop"
4179,Sandwich Place,"Clothing Store,Office,Italian Restaurant"
4180,Hotel,"Office,Deli / Bodega,Coffee Shop"
4181,Furniture / Home Store,"Italian Restaurant,Sushi Restaurant,Pizza Place"
4182,Pizza Place,"Office,Coffee Shop,Building"
4183,Pizza Place,"Bar,Home (private),Café"
4184,French Restaurant,"Italian Restaurant,Bar,Coffee Shop"
4185,Coffee Shop,"Italian Restaurant,Coffee Shop,American Restaurant"
4186,French Restaurant,"Office,Hotel,Coffee Shop"
4187,Steakhouse,"Office,American Restaurant,Building"
4188,Coffee Shop,"Bar,Mexican Restaurant,Coffee Shop"
4189,College Library,"Café,Italian Restaurant,Home (private)"
4190,Park,"Park,Building,General Travel"
4191,Theater,"Bar,Coffee Shop,Italian Restaurant"
4192,Latin American Restaurant,"Italian Restaurant,American Restaurant,Bar"
4193,Grocery Store,"Office,Building,Coffee Shop"
4194,Subway,"Bar,Café,Taco Place"
4195,Office,"Office,Coffee Shop,Sandwich Place"
4196,Office,"Office,Tech Startup,Clothing Store"
4197,Soup Place,"Office,Coffee Shop,Hotel"
4198,Southern / Soul Food Restaurant,"American Restaurant,Bar,Italian Restaurant"
4199,Deli / Bodega,"American Restaurant,Bookstore,Asian Restaurant"
4200,Italian Restaurant,"Bar,Italian Restaurant,Coffee Shop"
