geo_id,category,category_nearby
4436,Road,"Road,Miscellaneous Shop,Automotive Shop"
4437,Asian Restaurant,"Department Store,Ramen /  Noodle House,Train Station"
4438,Mall,"Train Station,Food & Drink Shop,Ramen /  Noodle House"
4439,Bar,"Bar,Ramen /  Noodle House,Convenience Store"
4440,Wings Joint,"Bar,Ramen /  Noodle House,Japanese Restaurant"
4441,Clothing Store,"Bar,Coffee Shop,Ramen /  Noodle House"
4442,Sporting Goods Shop,"Ramen /  Noodle House,Coffee Shop,College Academic Building"
4443,Train Station,"Ramen /  Noodle House,Fast Food Restaurant,Other Nightlife"
4444,American Restaurant,"Playground,School,Gas Station / Garage"
4445,Asian Restaurant,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4446,Fast Food Restaurant,"Bus Station,Government Building,Convenience Store"
4447,Food & Drink Shop,"Bridge,Government Building,Food & Drink Shop"
4448,Movie Theater,"Mall,Bridge,Ramen /  Noodle House"
4449,Coffee Shop,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4450,Fast Food Restaurant,"Fast Food Restaurant,Convenience Store,Ramen /  Noodle House"
4451,Arcade,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4452,Food & Drink Shop,"Train Station,Laundry Service,Convenience Store"
4453,Food & Drink Shop,"Fast Food Restaurant,Train Station,Café"
4454,Clothing Store,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4455,Diner,"Subway,Furniture / Home Store,Ramen /  Noodle House"
4456,Coffee Shop,"Coffee Shop,Medical Center,Office"
4457,Office,"Office,Convenience Store,Bridge"
4458,Fast Food Restaurant,"Convenience Store,Food & Drink Shop,Drugstore / Pharmacy"
4459,Subway,"Italian Restaurant,Subway,Convenience Store"
4460,Train Station,"Ramen /  Noodle House,Coffee Shop,Bar"
4461,Coffee Shop,"Japanese Restaurant,Ramen /  Noodle House,Subway"
4462,Subway,"Government Building,Subway,Coffee Shop"
4463,Convenience Store,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4464,Fast Food Restaurant,"Train Station,Government Building,Road"
4465,Arts & Crafts Store,"Train Station,University,Subway"
4466,University,"College Academic Building,Japanese Restaurant,Convenience Store"
4467,College Academic Building,"College Academic Building,Japanese Restaurant,Convenience Store"
4468,College Academic Building,"College Academic Building,Japanese Restaurant,Convenience Store"
4469,College Academic Building,"College Academic Building,Japanese Restaurant,Convenience Store"
4470,College Academic Building,"College Academic Building,Convenience Store,Japanese Restaurant"
4471,College Academic Building,"College Academic Building,Convenience Store,Japanese Restaurant"
4472,Chinese Restaurant,"Convenience Store,Ramen /  Noodle House,Japanese Restaurant"
4473,College Academic Building,"College Academic Building,Convenience Store,Japanese Restaurant"
4474,College Academic Building,"College Academic Building,Convenience Store,Japanese Restaurant"
4475,College Academic Building,"College Academic Building,Convenience Store,University"
4476,Chinese Restaurant,"Ramen /  Noodle House,Convenience Store,Japanese Restaurant"
4477,College Academic Building,"College Academic Building,Convenience Store,University"
4478,Student Center,"College Academic Building,University,Convenience Store"
4479,Japanese Restaurant,"Electronics Store,Hobby Shop,Ramen /  Noodle House"
4480,Café,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4481,Ramen /  Noodle House,"Art Gallery,Subway,Office"
4482,Ramen /  Noodle House,"Ramen /  Noodle House,Subway,Bar"
4483,Indian Restaurant,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4484,Japanese Restaurant,"Bar,Ramen /  Noodle House,Japanese Restaurant"
4485,Food & Drink Shop,"Ramen /  Noodle House,Train Station,Bar"
4486,Japanese Restaurant,"Ramen /  Noodle House,Café,Train Station"
4487,Office,"Convenience Store,Japanese Restaurant,Chinese Restaurant"
4488,College Academic Building,"College Academic Building,Convenience Store,Japanese Restaurant"
4489,College Academic Building,"College Academic Building,Japanese Restaurant,Convenience Store"
4490,Bar,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4491,Chinese Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Convenience Store"
4492,Drugstore / Pharmacy,"Ramen /  Noodle House,Bar,Clothing Store"
4493,Department Store,"College Academic Building,Japanese Restaurant,Convenience Store"
4494,Ramen /  Noodle House,"College Academic Building,Japanese Restaurant,Convenience Store"
4495,Coffee Shop,"Ramen /  Noodle House,Train Station,Bar"
4496,Café,"Ramen /  Noodle House,Bar,Clothing Store"
4497,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Office"
4498,Japanese Restaurant,"Spa / Massage,Temple,Steakhouse"
4499,Building,"Ramen /  Noodle House,Coffee Shop,Building"
4500,Furniture / Home Store,"Train Station,Ramen /  Noodle House,Coffee Shop"
4501,Light Rail,"Ramen /  Noodle House,Office,Train Station"
4502,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Train Station"
4503,Fast Food Restaurant,"Food & Drink Shop,Bus Station,Train Station"
4504,Café,"Ramen /  Noodle House,Japanese Restaurant,Train Station"
4505,Seafood Restaurant,"Train Station,Ramen /  Noodle House,Office"
4506,Government Building,"Residential Building (Apartment / Condo),College Academic Building,Convenience Store"
4507,Electronics Store,"Ramen /  Noodle House,Train Station,Bar"
4508,Food & Drink Shop,"Food & Drink Shop,Train Station,Gym / Fitness Center"
4509,Fast Food Restaurant,"Arcade,Train Station,Theater"
4510,Electronics Store,"Ramen /  Noodle House,Train Station,Bar"
4511,Train Station,"Food & Drink Shop,Train Station,Ramen /  Noodle House"
4512,Arcade,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4513,Miscellaneous Shop,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4514,Food & Drink Shop,"Government Building,Food & Drink Shop,Train Station"
4515,Bar,"Ramen /  Noodle House,Train Station,Food & Drink Shop"
4516,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Train Station"
4517,Hotel,"Ramen /  Noodle House,Train Station,Food & Drink Shop"
4518,Coffee Shop,"Ramen /  Noodle House,Bar,Train Station"
4519,Ramen /  Noodle House,"Convenience Store,University,Furniture / Home Store"
4520,Building,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4521,Steakhouse,"Ramen /  Noodle House,Japanese Restaurant,College Academic Building"
4522,Diner,"Convenience Store,Subway,Fast Food Restaurant"
4523,Bar,"Convenience Store,Park,Bar"
4524,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Coffee Shop"
4525,Mall,"Ramen /  Noodle House,Bar,Train Station"
4526,Japanese Restaurant,"Convenience Store,Ramen /  Noodle House,Bridge"
4527,Food & Drink Shop,"Ramen /  Noodle House,Train Station,Bar"
4528,Ramen /  Noodle House,"Ramen /  Noodle House,Bar,Train Station"
4529,Food & Drink Shop,"Convenience Store,Japanese Restaurant,Café"
4530,Subway,"Café,Clothing Store,Ramen /  Noodle House"
4531,Ramen /  Noodle House,"Train Station,Food & Drink Shop,Fast Food Restaurant"
4532,Food & Drink Shop,"Bar,Ramen /  Noodle House,Japanese Restaurant"
4533,Sandwich Place,"Subway,Building,Office"
4534,Chinese Restaurant,"Japanese Restaurant,Convenience Store,Train Station"
4535,Bookstore,"Train Station,Convenience Store,Department Store"
4536,Gym / Fitness Center,"Ramen /  Noodle House,Bar,Convenience Store"
4537,Sandwich Place,"Ramen /  Noodle House,Bar,Clothing Store"
4538,Food & Drink Shop,"Bus Station,Coffee Shop"
4539,Train Station,"Train Station,Ramen /  Noodle House,Coffee Shop"
4540,Café,"Ramen /  Noodle House,Food & Drink Shop,Fast Food Restaurant"
4541,Burger Joint,"Train Station,Convenience Store,Fast Food Restaurant"
4542,Department Store,Bar
4543,Shrine,"College Academic Building,Convenience Store,Japanese Restaurant"
4544,Food & Drink Shop,"Train Station,Fast Food Restaurant,Subway"
4545,Bridge,"Convenience Store,University,Video Store"
4546,Convenience Store,"Convenience Store,Food & Drink Shop,Coffee Shop"
4547,Ramen /  Noodle House,"Ramen /  Noodle House,Train Station,Café"
4548,Ramen /  Noodle House,"Office,Coffee Shop,Bar"
4549,Fast Food Restaurant,"Train Station,Bus Station,Fast Food Restaurant"
4550,Japanese Restaurant,"Coffee Shop,Train Station,Bar"
4551,Office,"Ramen /  Noodle House,Train Station,Coffee Shop"
4552,Japanese Restaurant,"Ramen /  Noodle House,Diner,Train Station"
4553,Gym / Fitness Center,"Bridge,Art Museum,Park"
4554,Shrine,"Chinese Restaurant,Ramen /  Noodle House,Bar"
4555,Government Building,"Coffee Shop,Office,Subway"
4556,Convenience Store,"Bus Station,Coffee Shop,Ramen /  Noodle House"
4557,Bakery,"Mall,Chinese Restaurant,Ramen /  Noodle House"
4558,Bar,"Subway,Road,Convenience Store"
4559,Fast Food Restaurant,"Ramen /  Noodle House,Train Station,Bar"
4560,College Academic Building,"Ramen /  Noodle House,Train Station,Bar"
4561,Light Rail,"Ramen /  Noodle House,Japanese Restaurant,Hobby Shop"
4562,Bank,"Food & Drink Shop,Library,Office"
4563,Train Station,"Bar,Bridge,Road"
4564,Train Station,"Clothing Store,Ramen /  Noodle House,Café"
4565,Library,"Food & Drink Shop,Subway,Park"
4566,Bridge,"Subway,Train Station,Seafood Restaurant"
4567,Comedy Club,"Ramen /  Noodle House,Train Station,Bar"
4568,Video Store,"Convenience Store,Ramen /  Noodle House,High School"
4569,University,"College Academic Building,Miscellaneous Shop,Student Center"
4570,Convenience Store,"Office,Bus Station"
4571,Convenience Store,"Bar,Food & Drink Shop,Ramen /  Noodle House"
4572,Coffee Shop,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4573,Government Building,"Office,Fast Food Restaurant,Food & Drink Shop"
4574,Convenience Store,"Food & Drink Shop,Convenience Store,Gym / Fitness Center"
4575,Bridge,"Train Station,Food & Drink Shop,Coffee Shop"
4576,Food & Drink Shop,"Fast Food Restaurant,Government Building,Post Office"
4577,Sushi Restaurant,"Convenience Store,Ramen /  Noodle House,Japanese Restaurant"
4578,Restaurant,"Electronics Store,Hobby Shop,Japanese Restaurant"
4579,Japanese Restaurant,"Bar,Train Station,Japanese Restaurant"
4580,Music Venue,"Train Station,Ramen /  Noodle House,Coffee Shop"
4581,Dim Sum Restaurant,"Food & Drink Shop,Train Station,Ramen /  Noodle House"
4582,Shrine,"Ramen /  Noodle House,Train Station,Office"
4583,University,"College Academic Building,University,General College & University"
4584,Art Gallery,"Ramen /  Noodle House,Bar,Clothing Store"
4585,Chinese Restaurant,"Ramen /  Noodle House,Train Station,Office"
4586,Chinese Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Café"
4587,Subway,"Ramen /  Noodle House,Coffee Shop,Convenience Store"
4588,University,"Art Museum,Science Museum,Zoo"
4589,Bookstore,"Subway,Road,Convenience Store"
4590,Building,"Office,Building,Coffee Shop"
4591,Coffee Shop,"Food & Drink Shop,Ramen /  Noodle House,Coffee Shop"
4592,Bank,"Subway,Convenience Store,Japanese Restaurant"
4593,Subway,"Subway,Government Building,Coffee Shop"
4594,Temple,"College Academic Building,University,Convenience Store"
4595,Gym / Fitness Center,"Train Station,Food & Drink Shop,Ramen /  Noodle House"
4596,Subway,"Building,Coffee Shop,Subway"
4597,Japanese Restaurant,"Convenience Store,Ramen /  Noodle House,Chinese Restaurant"
4598,Ramen /  Noodle House,"Café,Convenience Store,Bike Shop"
4599,Office,"Building,Coffee Shop,Subway"
4600,Bakery,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4601,Japanese Restaurant,"Ramen /  Noodle House,Subway,Japanese Restaurant"
4602,Bar,"Ramen /  Noodle House,Bar,Train Station"
4603,Beer Garden,"Office,Japanese Restaurant,Subway"
4604,Government Building,"Shrine,College Academic Building,High School"
4605,Restaurant,"Train Station,Ramen /  Noodle House,Coffee Shop"
4606,Coffee Shop,"Office,Convenience Store,Government Building"
4607,Building,"Bar,Ramen /  Noodle House,Train Station"
4608,Government Building,"Subway,Ramen /  Noodle House,Indian Restaurant"
4609,Japanese Restaurant,"Train Station,Ramen /  Noodle House,Office"
4610,Ramen /  Noodle House,"Bar,Subway,Japanese Restaurant"
4611,Subway,"Ramen /  Noodle House,Japanese Restaurant,Café"
4612,Ramen /  Noodle House,"Convenience Store,Chinese Restaurant,Japanese Restaurant"
4613,Convenience Store,"Train Station,Fast Food Restaurant,Food & Drink Shop"
4614,Bar,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4615,Italian Restaurant,"Train Station,Ramen /  Noodle House,Office"
4616,Park,"Ramen /  Noodle House,Convenience Store,Subway"
4617,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Train Station"
4618,Department Store,"Food & Drink Shop,Train Station,Ramen /  Noodle House"
4619,Clothing Store,"Ramen /  Noodle House,Train Station,Bar"
4620,Government Building,"Ramen /  Noodle House,Bar,Train Station"
4621,College Academic Building,"College Academic Building,Convenience Store,Japanese Restaurant"
4622,Building,"Ramen /  Noodle House,Train Station,Bar"
4623,Subway,"Subway,Government Building,Convenience Store"
4624,Coffee Shop,"Food & Drink Shop,Japanese Restaurant,Café"
4625,Furniture / Home Store,"Department Store,Light Rail,Electronics Store"
4626,Music Venue,"Bar,Ramen /  Noodle House,Food & Drink Shop"
4627,Fast Food Restaurant,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4628,Japanese Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Train Station"
4629,Rest Area,"Road,Subway,Post Office"
4630,Mobile Phone Shop,"Bar,Ramen /  Noodle House,Art Gallery"
4631,Food & Drink Shop,"Bar,Ramen /  Noodle House,Mall"
4632,Music Venue,"Train Station,Ramen /  Noodle House,Bar"
4633,Electronics Store,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4634,Arcade,"Café,Ramen /  Noodle House,Bar"
4635,Japanese Restaurant,"Ramen /  Noodle House,Convenience Store,Train Station"
4636,Japanese Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Café"
4637,Bridge,"Ramen /  Noodle House,Japanese Restaurant,Subway"
4638,Ramen /  Noodle House,"Train Station,Bar,Japanese Restaurant"
4639,Convenience Store,"Convenience Store,Chinese Restaurant,Food & Drink Shop"
4640,Hobby Shop,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4641,Convenience Store,"Food & Drink Shop,Bar,Convenience Store"
4642,Convenience Store,"Mall,Bookstore,Ramen /  Noodle House"
4643,Diner,"Convenience Store,Japanese Restaurant,Ramen /  Noodle House"
4644,Restaurant,"Japanese Restaurant,Train Station,Ramen /  Noodle House"
4645,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Office"
4646,Fast Food Restaurant,"College Academic Building,Ramen /  Noodle House,Train Station"
4647,Japanese Restaurant,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4648,Indian Restaurant,"College Academic Building,Ramen /  Noodle House,Train Station"
4649,Japanese Restaurant,"Bar,Ramen /  Noodle House,Fast Food Restaurant"
4650,Fast Food Restaurant,"Ramen /  Noodle House,Train Station,Bar"
4651,Ramen /  Noodle House,"Ramen /  Noodle House,Bar,Train Station"
4652,Fast Food Restaurant,"Food & Drink Shop,Train Station,Ramen /  Noodle House"
4653,Ramen /  Noodle House,"Food & Drink Shop,Bar,Japanese Restaurant"
4654,Train Station,"Ramen /  Noodle House,Coffee Shop,Convenience Store"
4655,Bridge,"Convenience Store,Train Station,Bridge"
4656,Convenience Store,"Japanese Restaurant,Ramen /  Noodle House,Bar"
4657,Ramen /  Noodle House,"Coffee Shop,Subway,Ramen /  Noodle House"
4658,Train Station,"Ramen /  Noodle House,Bar,Train Station"
4659,Bar,"Bar,Café,Ramen /  Noodle House"
4660,Italian Restaurant,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4661,Food & Drink Shop,"Fast Food Restaurant,Train Station,Café"
4662,Korean Restaurant,"Food & Drink Shop,Train Station,Fast Food Restaurant"
4663,Ramen /  Noodle House,"Bar,Ramen /  Noodle House,Chinese Restaurant"
4664,Bakery,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4665,Café,"Convenience Store,Ramen /  Noodle House,Bar"
4666,Fast Food Restaurant,"Ramen /  Noodle House,Food & Drink Shop,Train Station"
4667,Restaurant,"Train Station,Ramen /  Noodle House,Office"
4668,Arcade,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4669,College Academic Building,"College Academic Building,Train Station,Ramen /  Noodle House"
4670,College Academic Building,"College Academic Building,Train Station,Ramen /  Noodle House"
4671,Temple,"Subway,Italian Restaurant,Convenience Store"
4672,Ramen /  Noodle House,"Ramen /  Noodle House,Bar,Train Station"
4673,Ramen /  Noodle House,"Ramen /  Noodle House,Convenience Store,Japanese Restaurant"
4674,Ramen /  Noodle House,"Coffee Shop,Train Station,Bar"
4675,Food & Drink Shop,"General Entertainment,Restaurant,Train Station"
4676,Food & Drink Shop,"Food & Drink Shop,Japanese Restaurant,Convenience Store"
4677,Office,"Train Station,Building,Coffee Shop"
4678,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Office"
4679,Temple,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4680,Coffee Shop,"Convenience Store,Subway,Ramen /  Noodle House"
4681,Bar,"Japanese Restaurant,Ramen /  Noodle House,Chinese Restaurant"
4682,Diner,"Train Station,Office,Bridge"
4683,Japanese Restaurant,"Road,Convenience Store,Coffee Shop"
4684,College Academic Building,"College Academic Building,University,Subway"
4685,Record Shop,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4686,Indian Restaurant,"Subway,Japanese Restaurant,Food & Drink Shop"
4687,Park,"Historic Site,Subway,Government Building"
4688,Jewelry Store,"Ramen /  Noodle House,Bar,Clothing Store"
4689,Temple,"Ramen /  Noodle House,Bar,Subway"
4690,Food & Drink Shop,"Ramen /  Noodle House,Japanese Restaurant,Bar"
4691,Mall,"Ramen /  Noodle House,Subway,Office"
4692,Coffee Shop,"Ramen /  Noodle House,Bar,Coffee Shop"
4693,Coffee Shop,"Food & Drink Shop,Office,Convenience Store"
4694,Food & Drink Shop,"Train Station,Park,Food & Drink Shop"
4695,Miscellaneous Shop,"Bar,Japanese Restaurant,Café"
4696,Fast Food Restaurant,"Ramen /  Noodle House,Diner,Japanese Restaurant"
4697,Convenience Store,"Food & Drink Shop,Bank,Indian Restaurant"
4698,Park,"Bar,Ramen /  Noodle House,Japanese Restaurant"
4699,Food & Drink Shop,"Bar,Ramen /  Noodle House,Train Station"
4700,Office,"Office,Japanese Restaurant,Café"
4701,Coffee Shop,"Electronics Store,Hobby Shop,Ramen /  Noodle House"
4702,Ramen /  Noodle House,"Bar,Ramen /  Noodle House,Train Station"
4703,Fast Food Restaurant,"Ramen /  Noodle House,Café,Japanese Restaurant"
4704,Food & Drink Shop,"Train Station,Convenience Store,Home (private)"
4705,Mobile Phone Shop,"Bar,Ramen /  Noodle House,Train Station"
4706,Bar,"Coffee Shop,Office,Sushi Restaurant"
4707,Coffee Shop,"Japanese Restaurant,Coffee Shop,Office"
4708,Café,"Bar,Ramen /  Noodle House,Food & Drink Shop"
4709,Pool Hall,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4710,Shrine,"Convenience Store,Subway,Ramen /  Noodle House"
4711,Bike Shop,"Ramen /  Noodle House,Bar,Mall"
4712,Park,"Park,Italian Restaurant,Hotel"
4713,Subway,"Ramen /  Noodle House,Bar,Clothing Store"
4714,Subway,"Ramen /  Noodle House,Bar,Clothing Store"
4715,Subway,"Building,Subway,Hotel"
4716,Coffee Shop,"Train Station,Ramen /  Noodle House,Office"
4717,Subway,"Subway,Ramen /  Noodle House,Japanese Restaurant"
4718,Subway,"Ramen /  Noodle House,College Academic Building,Japanese Restaurant"
4719,Gym / Fitness Center,"Ramen /  Noodle House,Clothing Store,Bar"
4720,Subway,"Building,Coffee Shop,Bar"
4721,Miscellaneous Shop,"Food & Drink Shop,Train Station,Bookstore"
4722,Food & Drink Shop,"Ramen /  Noodle House,Café,Restaurant"
4723,Ramen /  Noodle House,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4724,Café,"Ramen /  Noodle House,Train Station,Bar"
4725,Subway,"Convenience Store,Coffee Shop,Subway"
4726,Diner,"Ramen /  Noodle House,Bar,Train Station"
4727,Subway,"Bridge,Park,Deli / Bodega"
4728,Subway,"Ramen /  Noodle House,Office,Train Station"
4729,Bookstore,"Train Station,University,Subway"
4730,Subway,"Office,Ramen /  Noodle House,Road"
4731,Bar,"Ramen /  Noodle House,Bar,Train Station"
4732,Japanese Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Bar"
4733,Fast Food Restaurant,"Food & Drink Shop,Train Station,Government Building"
4734,Coffee Shop,"Bar,Ramen /  Noodle House,Café"
4735,Ramen /  Noodle House,"Ramen /  Noodle House,Café,Japanese Restaurant"
4736,Fast Food Restaurant,"Ramen /  Noodle House,Train Station,Road"
4737,Bar,"Bar,Ramen /  Noodle House,Japanese Restaurant"
4738,Japanese Restaurant,"Ramen /  Noodle House,Japanese Restaurant,Bar"
4739,Bar,"Ramen /  Noodle House,Japanese Restaurant,Café"
4740,Ramen /  Noodle House,"Café,Coffee Shop,Food & Drink Shop"
4741,Bookstore, 
4742,Fast Food Restaurant,"Subway,Chinese Restaurant,Park"
4743,Coffee Shop,"Food & Drink Shop,Miscellaneous Shop,Convenience Store"
4744,Ramen /  Noodle House,"Bar,Ramen /  Noodle House,Japanese Restaurant"
4745,Bakery,"Train Station,Building,Coffee Shop"
4746,Bakery,"Train Station,Food & Drink Shop,Ramen /  Noodle House"
4747,Bar,"Bar,Mall,Other Great Outdoors"
4748,Train Station,"Ramen /  Noodle House,Japanese Restaurant,College Academic Building"
4749,Gym / Fitness Center,"Train Station,Ramen /  Noodle House,Bar"
4750,Japanese Restaurant,"Convenience Store,Food & Drink Shop,Drugstore / Pharmacy"
4751,Bar,"Miscellaneous Shop,Park,Train Station"
4752,Ramen /  Noodle House,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4753,Library,"Ramen /  Noodle House,Japanese Restaurant,Bar"
4754,Spa / Massage,"Restaurant,Food & Drink Shop"
4755,Korean Restaurant,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4756,Japanese Restaurant,"College Academic Building,Japanese Restaurant,Convenience Store"
4757,Convenience Store,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4758,Coffee Shop,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4759,Bus Station,"Subway,Home (private),College Academic Building"
4760,Fast Food Restaurant,"Sushi Restaurant,Automotive Shop"
4761,Restaurant,"Bar,Ramen /  Noodle House,Food & Drink Shop"
4762,Bowling Alley,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4763,Brewery,"Bar,Ramen /  Noodle House,Japanese Restaurant"
4764,Office,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4765,Train Station,"Bridge,Historic Site"
4766,Fried Chicken Joint,"Mall,Convenience Store,Bookstore"
4767,Subway,"Ramen /  Noodle House,Japanese Restaurant,Subway"
4768,Theater,"Ramen /  Noodle House,Subway,Train Station"
4769,Train Station,Convenience Store
4770,Train Station,BBQ Joint
4771,Train Station,"Train Station,University,Subway"
4772,Subway,"Office,Subway,Bar"
4773,Subway,"Building,Subway,Hotel"
4774,Pizza Place,"Bar,Ramen /  Noodle House,Train Station"
4775,Food & Drink Shop,"Bar,Japanese Restaurant,Ramen /  Noodle House"
4776,Government Building,"Food & Drink Shop,Library,Post Office"
4777,Theater,"Mall,Arcade,Train Station"
4778,Japanese Restaurant,"Food & Drink Shop,Train Station,Gym / Fitness Center"
4779,Ramen /  Noodle House,"Train Station,Ramen /  Noodle House,Office"
4780,Bar,"Train Station,Ramen /  Noodle House,Japanese Restaurant"
4781,Fast Food Restaurant,"Fast Food Restaurant,Convenience Store,Ramen /  Noodle House"
4782,Ramen /  Noodle House,"Fast Food Restaurant,Medical Center,Italian Restaurant"
4783,American Restaurant,"Convenience Store,Japanese Restaurant,Chinese Restaurant"
4784,Dumpling Restaurant,"Train Station,Food & Drink Shop,Coffee Shop"
4785,Ramen /  Noodle House,"Ramen /  Noodle House,Train Station,Japanese Restaurant"
4786,Food & Drink Shop,"Train Station,Food & Drink Shop,Ramen /  Noodle House"
4787,General Entertainment,"Light Rail,Train Station,Coffee Shop"
4788,Bookstore,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4789,Indian Restaurant,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4790,Bar,"Train Station,Ramen /  Noodle House,Coffee Shop"
4791,Chinese Restaurant,"Ramen /  Noodle House,Bridge,Fast Food Restaurant"
4792,Mall,"Clothing Store,Bookstore,Food & Drink Shop"
4793,Gym / Fitness Center,"Clothing Store,Café,Sporting Goods Shop"
4794,Toy / Game Store,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4795,Medical Center,"Subway,Fast Food Restaurant,Library"
4796,Ramen /  Noodle House,"Food & Drink Shop,Train Station,Fast Food Restaurant"
4797,Food & Drink Shop,"Subway,Park,Athletic & Sport"
4798,Restaurant,"Bar,Ramen /  Noodle House,Food & Drink Shop"
4799,Indian Restaurant,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4800,Gym / Fitness Center,"Train Station,Clothing Store,Road"
4801,Hobby Shop,"Train Station,Ramen /  Noodle House,Japanese Restaurant"
4802,Steakhouse,"Train Station,Ramen /  Noodle House,Food & Drink Shop"
4803,Café,"Road,Train Station,Food & Drink Shop"
4804,Japanese Restaurant,"Food & Drink Shop,Japanese Restaurant,Ramen /  Noodle House"
4805,Food & Drink Shop,"Food & Drink Shop,Furniture / Home Store,Japanese Restaurant"
4806,Fast Food Restaurant,"Clothing Store,Mall,Subway"
4807,Office,"Ramen /  Noodle House,Train Station,Office"
4808,Road,"Ramen /  Noodle House,Bar,Coffee Shop"
4809,Fast Food Restaurant,"Record Shop,Ramen /  Noodle House"
4810,Shrine,"Road,Japanese Restaurant,Ramen /  Noodle House"
4811,Museum,"Food & Drink Shop,Fast Food Restaurant,Train Station"
4812,Ramen /  Noodle House,"Food & Drink Shop,Coffee Shop,Train Station"
4813,Art Gallery,"Ramen /  Noodle House,Bar,Clothing Store"
4814,Department Store,"Sporting Goods Shop,Mall,Road"
4815,Chinese Restaurant,"Train Station,Ramen /  Noodle House,Fast Food Restaurant"
4816,Hardware Store,"Ramen /  Noodle House,Train Station,Bar"
4817,Food & Drink Shop,"Convenience Store,Home (private),Drugstore / Pharmacy"
4818,Japanese Restaurant,"Electronics Store,Hobby Shop,Ramen /  Noodle House"
4819,Miscellaneous Shop,"Ramen /  Noodle House,Food & Drink Shop,Train Station"
4820,Fried Chicken Joint,"Flea Market,Hardware Store,Automotive Shop"
4821,Arcade,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4822,Arcade,"Train Station,Convenience Store,Ramen /  Noodle House"
4823,Donut Shop,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4824,Subway,"Office,Convenience Store,Other Great Outdoors"
4825,Subway,"Japanese Restaurant,Temple,Mall"
4826,Shrine,"Ramen /  Noodle House,Office,Bar"
4827,Ramen /  Noodle House,"Ramen /  Noodle House,Japanese Restaurant,Café"
4828,Dessert Shop,"Ramen /  Noodle House,Subway,Japanese Restaurant"
4829,Food & Drink Shop,"Convenience Store,Japanese Restaurant,Train Station"
4830,Soup Place,"Bar,Train Station,Ramen /  Noodle House"
4831,Japanese Restaurant,"Ramen /  Noodle House,Train Station,Bar"
4832,Concert Hall,"Train Station,Ramen /  Noodle House,Mall"
4833,Playground,"Coffee Shop,Food & Drink Shop,Japanese Restaurant"
4834,Road,"Train Station,Ramen /  Noodle House,Japanese Restaurant"
4835,Café,"Bar,Convenience Store,Ramen /  Noodle House"
4836,Playground,"Train Station,Convenience Store,Office"
4837,Japanese Restaurant,"Electronics Store,Ramen /  Noodle House,Hobby Shop"
4838,Café,"Ramen /  Noodle House,Bar,Japanese Restaurant"
4839,Park,"Stadium,Other Great Outdoors,Park"
