,geo_id,lat,lng,category
5566,2751,40.807166,-73.963848,212
5567,2752,40.705541,-74.008256,80
5570,2753,40.75743,-73.974443,40
5572,2754,40.702752,-73.990696,30
5573,2755,40.750576,-73.976165,11
5575,2756,40.752394,-73.912969,110
5580,2757,40.757417,-73.983901,16
5582,2758,40.717379,-73.958428,85
5583,2759,40.785053,-73.979235,91
5584,2760,40.748731,-73.992527,87
5586,2761,40.757998,-73.987017,154
5587,2762,40.810203,-73.943523,45
5588,2763,40.749695,-73.976483,4
5591,2764,40.729088,-73.984469,30
5602,2765,40.756304,-73.967601,11
5605,2766,40.721316,-74.010078,59
5606,2767,40.729267,-73.989204,73
5607,2768,40.733521,-74.002426,129
5608,2769,40.746271,-73.979838,91
5613,2770,40.814674,-73.942724,1
5614,2771,40.729182,-73.990597,1
5616,2772,40.790522,-73.980501,180
5619,2773,40.724234,-73.992662,83
5622,2774,40.765884,-73.973737,248
5623,2775,40.764681,-73.973136,130
5624,2776,40.774064,-73.970958,199
5627,2777,40.761366,-73.98262,59
5628,2778,40.763114,-73.984406,12
5631,2779,40.758358,-73.984245,13
5632,2780,40.743944,-73.849548,149
5634,2781,40.763647,-73.978441,1
5641,2782,40.860762,-73.884612,160
5643,2783,40.760196,-73.984854,134
5648,2784,40.693343,-74.000633,175
5649,2785,40.737025,-74.005487,129
5650,2786,40.78516,-73.976916,88
5651,2787,40.674547,-73.963216,56
5663,2788,40.768042,-73.98207,112
5666,2789,40.780056,-73.980555,82
5676,2790,40.703865,-73.947401,281
5677,2791,40.807521,-73.96429,39
5678,2792,40.808417,-73.945155,1
5679,2793,40.631796,-73.947678,54
5680,2794,40.770766,-73.955048,1
5682,2795,40.724592,-73.997684,35
5684,2796,40.763429,-73.995809,35
5691,2797,40.719023,-74.002346,91
5694,2798,40.750682,-73.983597,35
5696,2799,40.756891,-73.986679,30
5697,2800,40.746819,-73.944205,206
5699,2801,40.725573,-73.997192,35
5703,2802,40.73484,-73.992091,226
5709,2803,40.778403,-73.977886,51
5711,2804,40.714214,-74.009752,146
5719,2805,40.728757,-73.987563,11
5720,2806,40.718736,-74.004452,12
5721,2807,40.743493,-73.984974,23
5725,2808,40.682239,-73.996085,1
5726,2809,40.761359,-73.980411,35
5727,2810,40.732247,-73.954747,108
5730,2811,40.720038,-74.0047,35
5735,2812,40.760911,-73.981376,31
5736,2813,40.728163,-73.988016,30
5737,2814,40.736018,-73.818464,160
5738,2815,40.749105,-73.988205,184
5745,2816,40.760784,-73.964599,146
5748,2817,40.779095,-73.944705,146
5751,2818,40.742336,-73.993049,236
5761,2819,40.713504,-74.015573,140
5763,2820,40.726058,-73.949894,34
5766,2821,40.773879,-73.951708,38
5767,2822,40.80769,-73.964166,30
5772,2823,40.798551,-73.952586,129
5776,2824,40.733146,-73.981393,91
5778,2825,40.738933,-73.992373,198
5779,2826,40.75912,-73.978105,146
5782,2827,40.757683,-73.986191,87
5783,2828,40.756283,-73.993422,35
5789,2829,40.703659,-73.986765,35
5790,2830,40.754068,-73.991729,91
5795,2831,40.742111,-73.982964,2
5796,2832,40.738166,-74.00114,212
5797,2833,40.737242,-73.99262,46
5803,2834,40.728067,-74.002115,51
5804,2835,40.804548,-73.966401,91
5805,2836,40.710638,-73.794372,266
5808,2837,40.71555,-74.009008,91
5811,2838,40.719015,-74.006786,26
5820,2839,40.763688,-73.96763,50
5821,2840,40.741934,-73.990231,91
5823,2841,40.741259,-74.001537,1
5826,2842,40.755003,-73.983746,35
5828,2843,40.693337,-73.966775,75
5831,2844,40.867704,-73.828297,34
5834,2845,40.733885,-73.992888,146
5835,2846,40.713517,-73.961712,11
5837,2847,40.686967,-73.962837,132
5839,2848,40.731241,-73.988647,280
5844,2849,40.878457,-73.915197,146
5848,2850,40.761849,-73.966411,46
5849,2851,40.729568,-73.998413,282
5850,2852,40.746513,-74.008956,1
5852,2853,40.752286,-73.985801,91
5855,2854,40.760616,-73.963796,140
5862,2855,40.750297,-73.975067,40
5865,2856,40.721151,-74.000351,91
5868,2857,40.750265,-73.986472,21
5871,2858,40.762699,-73.973608,46
5874,2859,40.715722,-74.011751,122
5877,2860,40.763237,-73.989061,11
5880,2861,40.770116,-73.951458,57
5886,2862,40.67753,-73.969025,5
5887,2863,40.759333,-73.985192,28
5890,2864,40.731723,-74.004236,25
5895,2865,40.756098,-73.972262,221
5897,2866,40.761174,-73.978081,187
5898,2867,40.749102,-73.982191,91
5905,2868,40.764065,-73.988366,40
5906,2869,40.785253,-73.957214,154
5907,2870,40.727297,-74.005485,34
5912,2871,40.775342,-73.968791,20
5915,2872,40.686706,-73.99049,91
5916,2873,40.737145,-73.990206,40
5918,2874,40.762533,-73.974311,83
5919,2875,40.704392,-74.017854,124
5923,2876,40.731177,-74.002834,23
5926,2877,40.745311,-73.956569,39
5937,2878,40.745062,-73.998059,6
5947,2879,40.66844,-73.980165,87
5949,2880,40.763919,-73.978736,91
5952,2881,40.585836,-73.951863,11
5956,2882,40.720415,-73.996697,73
5960,2883,40.75171,-73.990295,91
5961,2884,40.719925,-73.999976,95
5965,2885,40.682499,-73.993131,11
5974,2886,40.741843,-74.004882,25
5975,2887,40.714208,-73.997847,101
5978,2888,40.750044,-73.987368,35
5982,2889,40.725191,-73.996378,46
5986,2890,40.707422,-74.005364,23
5987,2891,40.752295,-73.987392,23
5996,2892,40.785672,-73.972715,91
5997,2893,40.760667,-73.981065,35
5998,2894,40.755134,-73.985192,1
5999,2895,40.728446,-74.007683,35
6001,2896,40.804319,-73.966373,40
6004,2897,40.758245,-73.970389,35
6007,2898,40.791177,-73.974219,19
6010,2899,40.633706,-74.026945,1
6012,2900,40.745877,-73.991746,201
6014,2901,40.778569,-73.978105,39
6018,2902,40.75231,-73.987459,91
6019,2903,40.669635,-73.95052,14
6020,2904,40.765504,-73.953125,178
6021,2905,40.789453,-73.961903,203
6022,2906,40.687084,-73.976106,26
6024,2907,40.735725,-73.987126,88
6025,2908,40.776242,-73.949974,91
6032,2909,40.737494,-73.9915,30
6033,2910,40.710595,-73.936407,64
6040,2911,40.752148,-73.974162,40
6042,2912,40.73908,-73.993006,236
6046,2913,40.730818,-73.991385,35
6047,2914,40.733568,-74.001653,20
6048,2915,40.7561,-73.987856,12
6050,2916,40.750135,-73.99873,161
6054,2917,40.804282,-73.966499,39
6056,2918,40.730553,-73.983189,82
6057,2919,40.726984,-73.999453,38
6064,2920,40.693759,-73.986759,66
6072,2921,40.842314,-73.942564,245
6074,2922,40.756669,-73.994411,28
6078,2923,40.602484,-74.150376,160
6080,2924,40.763489,-73.971487,35
6081,2925,40.759893,-73.982455,41
6082,2926,40.755614,-73.968273,5
6084,2927,40.721252,-73.989173,201
6087,2928,40.745245,-73.982692,40
6088,2929,40.757514,-73.966613,38
6092,2930,40.792937,-73.924463,285
6094,2931,40.720242,-73.96437,185
6095,2932,40.75942,-73.986771,12
6100,2933,40.677751,-73.968927,14
6101,2934,40.801785,-73.960777,45
6107,2935,40.768161,-73.964554,207
6108,2936,40.785945,-73.976337,75
6114,2937,40.741693,-74.001529,57
6115,2938,40.705132,-74.014855,183
6116,2939,40.704552,-74.009484,91
6118,2940,40.809003,-73.961776,286
6119,2941,40.739618,-73.9922,35
6122,2942,40.574127,-73.979201,231
6129,2943,40.746152,-73.982202,34
6131,2944,40.781033,-73.952259,113
6133,2945,40.749836,-73.9771,2
6138,2946,40.760116,-73.983534,81
6141,2947,40.755042,-73.985847,7
6142,2948,40.733101,-73.991126,201
6145,2949,40.74289,-73.984573,222
6148,2950,40.675409,-73.977864,39
6156,2951,40.751635,-74.006613,140
6159,2952,40.729214,-73.988655,40
6160,2953,40.755596,-73.973801,76
6161,2954,40.677448,-73.972738,136
6165,2955,40.749592,-73.889159,91
6166,2956,40.780737,-73.981225,20
6167,2957,40.660536,-73.980332,11
6168,2958,40.76335,-73.984724,11
6169,2959,40.769763,-73.975304,129
6170,2960,40.753889,-73.987384,114
6171,2961,40.738215,-73.990042,122
6172,2962,40.762437,-73.973708,140
6177,2963,40.723971,-73.996085,83
6179,2964,40.729249,-73.987281,91
6185,2965,40.719893,-74.000054,35
6187,2966,40.775123,-73.98059,82
6191,2967,40.725605,-74.004016,1
6194,2968,40.749065,-73.995586,71
6197,2969,40.738478,-73.982191,30
6205,2970,40.770928,-73.981944,128
6209,2971,40.759436,-73.984475,76
6215,2972,40.723189,-73.982581,9
6216,2973,40.663418,-73.977071,129
6221,2974,40.673527,-73.995945,164
6226,2975,40.779898,-73.981502,46
6231,2976,40.722815,-73.999069,46
6234,2977,40.740019,-73.994696,122
6246,2978,40.740558,-74.00778,27
6249,2979,40.699172,-73.993124,207
6258,2980,40.765041,-73.987913,6
6259,2981,40.767893,-73.964142,1
6260,2982,40.702438,-73.990154,1
6262,2983,40.718197,-73.994323,74
6263,2984,40.747883,-73.987138,136
6267,2985,40.799143,-73.963004,23
6272,2986,40.731174,-73.982507,82
6273,2987,40.660474,-73.830291,266
6274,2988,40.646766,-73.779888,288
6275,2989,40.758494,-73.971037,202
6276,2990,40.688474,-73.993101,201
6281,2991,40.706116,-74.00731,20
6282,2992,40.758985,-73.987352,12
6283,2993,40.800972,-73.961477,9
6284,2994,40.743729,-73.976438,91
6285,2995,40.75317,-73.992734,60
6286,2996,40.760267,-73.983453,62
6293,2997,40.765642,-73.987425,40
6300,2998,40.73304,-73.99974,221
6302,2999,40.746229,-73.982381,35
6305,3000,40.735126,-73.874402,189
6308,3001,40.751726,-73.993479,202
6310,3002,40.769004,-73.98232,91
6312,3003,40.74781,-73.989165,91
6324,3004,40.767059,-73.921983,161
6325,3005,40.75918,-73.981773,35
6328,3006,40.704025,-74.013151,40
6332,3007,40.758378,-73.969662,54
6334,3008,40.727033,-73.995213,91
6335,3009,40.748395,-74.00176,1
6337,3010,40.781987,-73.97423,129
6338,3011,40.746091,-73.994271,40
6342,3012,40.7811,-73.952185,101
6343,3013,40.668424,-73.984337,1
6345,3014,40.730812,-74.002799,66
6347,3015,40.762959,-73.915591,1
6349,3016,40.745007,-73.986989,91
6353,3017,40.760586,-73.980045,35
6354,3018,40.779349,-73.947781,91
6356,3019,40.68099,-73.975448,70
6359,3020,40.743527,-73.973873,87
6366,3021,40.712885,-74.009438,238
6368,3022,40.77914,-73.947937,39
6377,3023,40.741125,-74.001565,91
6378,3024,40.767542,-73.899279,57
6380,3025,40.759916,-73.972951,11
6381,3026,40.731763,-73.977921,259
6384,3027,40.723479,-73.992831,108
6387,3028,40.733034,-73.99255,201
6389,3029,40.754437,-73.973037,62
6392,3030,40.746275,-73.979717,23
6400,3031,40.763316,-73.980045,76
6402,3032,40.808487,-73.947649,61
6409,3033,40.728787,-73.990602,139
6411,3034,40.710345,-74.005103,178
6415,3035,40.758833,-73.970442,34
6418,3036,40.740705,-73.986109,57
6422,3037,40.631088,-73.977226,11
6423,3038,40.778906,-73.97777,91
6430,3039,40.728234,-74.005322,238
6434,3040,40.760581,-73.983224,35
6436,3041,40.735123,-73.991184,46
6437,3042,40.779112,-73.981633,130
6443,3043,40.715363,-73.997388,226
6447,3044,40.75909,-73.982019,11
6451,3045,40.777623,-73.9822,91
6462,3046,40.777034,-73.982667,202
6467,3047,40.77764,-73.97933,93
6468,3048,40.702991,-73.990484,198
6470,3049,40.758534,-73.929137,51
6472,3050,40.77548,-73.911166,1
6474,3051,40.749124,-73.889561,39
6476,3052,40.752458,-73.895981,136
6484,3053,40.75909,-73.985925,12
6485,3054,40.757535,-73.985164,91
6490,3055,40.780266,-73.959323,132
6500,3056,40.737387,-73.988395,49
6503,3057,40.777059,-73.949276,202
6506,3058,40.744871,-73.983987,51
6507,3059,40.756054,-73.967601,19
6510,3060,40.712033,-74.006993,91
6511,3061,40.727812,-73.996353,1
6512,3062,40.754099,-73.976308,140
6514,3063,40.733192,-73.982616,178
6518,3064,40.757716,-73.970791,40
6521,3065,40.752752,-73.973054,16
6527,3066,40.753499,-73.969102,21
6529,3067,40.748954,-73.992257,91
6533,3068,40.723149,-73.998736,99
6543,3069,40.742229,-73.993193,19
6545,3070,40.761811,-73.968382,230
6548,3071,40.801805,-73.961288,82
6552,3072,40.755182,-73.991356,140
6557,3073,40.665797,-73.979109,20
6562,3074,40.76416,-73.98459,87
6566,3075,40.737555,-73.992206,46
6568,3076,40.782872,-73.957792,35
6577,3077,40.741396,-74.004818,91
6588,3078,40.796653,-73.954601,192
6589,3079,40.731495,-74.00541,12
6590,3080,40.760366,-73.917907,91
6598,3081,40.702791,-73.896578,4
6602,3082,40.823993,-73.944336,140
6603,3083,40.657836,-73.994443,264
6616,3084,40.726876,-73.991153,93
6617,3085,40.770239,-73.981826,99
6619,3086,40.754636,-73.980102,99
6621,3087,40.733274,-73.998702,66
6626,3088,40.690668,-73.99593,97
6631,3089,40.806479,-73.965093,13
6635,3090,40.774643,-73.95421,91
6636,3091,40.745082,-73.945594,61
6639,3092,40.738949,-73.989828,146
6640,3093,40.729671,-73.950933,39
6642,3094,40.852741,-73.891168,178
6644,3095,40.760326,-73.958073,258
6647,3096,40.733701,-74.002162,221
6650,3097,40.758801,-73.988498,76
6651,3098,40.80802,-73.945394,9
6655,3099,40.725237,-73.99975,26
6657,3100,40.714167,-74.001621,233
6658,3101,40.718026,-73.957608,82
6660,3102,40.724266,-73.997772,230
6662,3103,40.646717,-74.021115,178
6663,3104,40.71537,-73.999867,103
6680,3105,40.778787,-73.981333,56
6681,3106,40.728843,-73.988142,82
6682,3107,40.779258,-73.955144,46
6685,3108,40.688628,-73.960092,108
6689,3109,40.71075,-73.964089,1
6692,3110,40.748396,-73.978087,57
6693,3111,40.857243,-73.932162,51
6698,3112,40.709647,-74.010517,91
6700,3113,40.749789,-73.975551,146
6710,3114,40.679371,-73.858993,266
6712,3115,40.745463,-73.990983,91
6717,3116,40.750531,-73.987178,23
6719,3117,40.757922,-73.977542,166
6721,3118,40.72634,-74.0044,156
6743,3119,40.752698,-73.990036,35
6746,3120,40.833062,-73.874707,262
6747,3121,40.751388,-73.980257,40
6749,3122,40.752097,-73.987649,202
6750,3123,40.753499,-73.979788,82
6752,3124,40.753726,-73.988642,91
6753,3125,40.741559,-73.998864,238
6763,3126,40.740119,-73.994834,147
6775,3127,40.709894,-74.007901,56
6779,3128,40.733162,-73.99104,54
6781,3129,40.784181,-73.959017,149
6785,3130,40.707076,-74.010644,289
6793,3131,40.727161,-74.005558,82
6798,3132,40.716546,-73.998639,101
6804,3133,40.73719,-73.996953,38
6805,3134,40.714671,-73.831944,91
6809,3135,40.645879,-73.775403,30
6818,3136,40.748759,-73.944779,156
6820,3137,40.752994,-73.97477,91
6822,3138,40.722405,-73.95523,11
6823,3139,40.775199,-73.909283,71
6828,3140,40.762118,-73.971416,76
6832,3141,40.76566,-73.98273,35
6833,3142,40.724972,-73.998254,221
6835,3143,40.769302,-73.989451,35
6845,3144,40.736022,-74.000819,63
6846,3145,40.762937,-73.98552,40
6869,3146,40.822072,-73.929883,182
6874,3147,40.766886,-73.921629,56
6879,3148,40.767614,-73.982874,91
6883,3149,40.70922,-73.869469,20
6891,3150,40.700455,-73.943023,178
6893,3151,40.684088,-73.977084,81
6903,3152,40.731389,-73.769138,129
6906,3153,40.778064,-73.978231,91
6911,3154,40.754376,-73.978525,254
6923,3155,40.763414,-73.977642,91
6925,3156,40.703119,-73.987736,244
6926,3157,40.79884,-73.941365,91
6930,3158,40.707066,-74.006397,56
6933,3159,40.693281,-73.991364,1
6934,3160,40.676267,-73.971803,91
6936,3161,40.726191,-73.986248,52
6938,3162,40.766766,-73.937774,154
6940,3163,40.743596,-73.999626,20
6942,3164,40.730369,-73.954279,91
6946,3165,40.731823,-73.9898,136
6949,3166,40.762569,-73.983994,207
6951,3167,40.603548,-73.91515,41
6962,3168,40.753651,-73.969484,1
6966,3169,40.6054,-73.980582,266
6967,3170,40.783222,-73.833447,147
6969,3171,40.764975,-73.965872,66
6971,3172,40.779437,-73.977244,202
6973,3173,40.744006,-73.976698,91
6975,3174,40.75581,-73.987178,35
6976,3175,40.749841,-73.992573,227
6980,3176,40.748512,-73.988708,147
6981,3177,40.763544,-73.982406,150
6988,3178,40.725687,-74.005701,91
6989,3179,40.804593,-73.94358,129
6991,3180,40.729356,-73.987545,232
6995,3181,40.738202,-73.972954,130
6996,3182,40.759815,-73.992056,51
6998,3183,40.755385,-73.922625,201
6999,3184,40.778602,-73.977634,82
7001,3185,40.789741,-73.814256,23
7003,3186,40.702799,-73.933591,4
7004,3187,40.771057,-73.956742,91
7010,3188,40.704316,-74.013381,91
7016,3189,40.763383,-73.975837,1
7020,3190,40.75632,-73.986076,140
7021,3191,40.724285,-74.001964,91
7022,3192,40.729202,-74.001207,40
7027,3193,40.72505,-73.99686,35
7031,3194,40.745505,-73.994599,182
7039,3195,40.753791,-73.989244,20
7046,3196,40.71533,-73.960272,114
7048,3197,40.706203,-74.015613,259
7049,3198,40.762146,-73.968458,147
7050,3199,40.592174,-74.190018,34
7055,3200,40.729566,-73.987884,73
7060,3201,40.709728,-74.01077,35
7064,3202,40.730757,-74.0016,202
7066,3203,40.732958,-73.986404,72
7070,3204,40.761836,-73.989944,75
7073,3205,40.737161,-73.988736,62
7074,3206,40.765237,-73.957608,79
7077,3207,40.73734,-73.996868,266
7078,3208,40.756043,-73.981083,40
7081,3209,40.724211,-73.99554,174
7084,3210,40.79409,-73.96717,39
7085,3211,40.755865,-73.998604,64
7089,3212,40.759614,-73.994696,39
7092,3213,40.76537,-73.976057,76
7093,3214,40.770946,-73.981037,146
7096,3215,40.747945,-73.976618,87
7097,3216,40.747615,-73.883958,266
7098,3217,40.669839,-73.94428,141
7102,3218,40.760909,-73.991045,6
7111,3219,40.743006,-73.987062,19
7115,3220,40.719394,-73.988779,11
7119,3221,40.751516,-73.992458,140
7124,3222,40.763422,-73.770876,66
7128,3223,40.723001,-73.943897,39
7135,3224,40.784537,-73.979763,1
7136,3225,40.750567,-73.978643,91
7138,3226,40.777999,-73.95386,146
7140,3227,40.706871,-74.00984,140
7145,3228,40.823149,-73.942604,1
7146,3229,40.709456,-74.01019,23
7156,3230,40.735291,-74.002361,182
7162,3231,40.799322,-73.954983,129
7163,3232,40.763423,-73.994805,66
7167,3233,40.730075,-73.989474,39
7169,3234,40.751297,-73.994048,56
7173,3235,40.764085,-73.9705,73
7175,3236,40.622762,-74.03138,11
7176,3237,40.782979,-73.831751,147
7177,3238,40.78286,-73.835258,39
7180,3239,40.766697,-73.921487,266
7184,3240,40.741387,-73.989703,108
7187,3241,40.787216,-73.954168,91
7194,3242,40.760259,-73.986954,12
7195,3243,40.756841,-73.98606,93
7198,3244,40.804279,-73.948063,26
7203,3245,40.721273,-73.846923,1
7205,3246,40.768647,-73.980861,129
7211,3247,40.771377,-73.968823,129
7223,3248,40.728455,-73.983517,221
7224,3249,40.767825,-73.99368,129
7234,3250,40.778296,-73.779159,20
7240,3251,40.754144,-73.972067,91
7241,3252,40.750719,-73.974681,202
7251,3253,40.640889,-73.78684,223
7259,3254,40.725878,-73.941788,242
7260,3255,40.716177,-74.008388,95
7264,3256,40.740017,-73.995804,122
7265,3257,40.839109,-73.783612,41
7266,3258,40.794245,-73.951979,163
7283,3259,40.69387,-73.987452,91
7284,3260,40.72852,-73.987327,91
7287,3261,40.765484,-73.919067,11
7290,3262,40.67095,-73.984865,43
7294,3263,40.776414,-73.976054,259
7302,3264,40.761756,-73.986182,39
7303,3265,40.748385,-73.985772,20
7304,3266,40.724787,-74.007398,35
7307,3267,40.759006,-73.967768,35
7309,3268,40.754204,-73.9757,34
7310,3269,40.706791,-74.006701,40
7313,3270,40.755002,-73.968647,91
7322,3271,40.73047,-74.000071,82
7327,3272,40.726096,-73.996074,46
7330,3273,40.749085,-73.982257,1
7332,3274,40.760519,-73.922173,43
7334,3275,40.759111,-73.979545,35
7335,3276,40.752258,-73.896647,3
7336,3277,40.739909,-73.984787,139
7337,3278,40.724238,-73.997657,254
7338,3279,40.750248,-73.989916,46
7340,3280,40.754952,-73.972664,64
7353,3281,40.731463,-73.98277,70
7360,3282,40.728949,-74.005336,75
7363,3283,40.721137,-73.847291,20
7365,3284,40.749701,-73.845582,291
7368,3285,40.790058,-73.95325,178
7371,3286,40.719269,-74.001715,262
7372,3287,40.75267,-73.986593,1
7376,3288,40.729675,-73.984722,22
7377,3289,40.76128,-73.984951,12
7391,3290,40.648785,-73.789845,223
7392,3291,40.646734,-73.788804,288
7393,3292,40.659725,-73.803535,288
7398,3293,40.762682,-73.989129,23
7403,3294,40.684309,-73.976532,147
7412,3295,40.720787,-73.999497,91
7416,3296,40.767798,-73.982231,19
7421,3297,40.779655,-73.955393,232
7431,3298,40.661442,-73.840098,91
7434,3299,40.762504,-73.984723,12
7439,3300,40.788637,-73.974225,41
7440,3301,40.622115,-74.031375,50
7441,3302,40.735395,-73.994363,160
7442,3303,40.764504,-73.995809,76
7444,3304,40.81022,-73.960476,160
7451,3305,40.733749,-74.004417,56
7456,3306,40.75753,-73.96706,146
7457,3307,40.71422,-74.01256,35
7462,3308,40.705134,-74.011439,91
7463,3309,40.720045,-73.95293,180
7466,3310,40.646722,-73.957017,39
7468,3311,40.874001,-73.909209,1
7469,3312,40.749079,-73.983999,91
7471,3313,40.76525,-73.982438,35
7474,3314,40.87361,-73.8937,160
7480,3315,40.723933,-73.998042,46
7481,3316,40.850942,-73.789868,41
7491,3317,40.71211,-74.008388,126
7499,3318,40.73149,-74.003866,88
7505,3319,40.747675,-73.976503,49
7506,3320,40.762502,-73.968225,46
7511,3321,40.740548,-73.98192,38
7514,3322,40.685976,-73.973047,20
7515,3323,40.774945,-73.956661,30
7518,3324,40.745179,-73.992453,5
7525,3325,40.74868,-73.974047,75
7532,3326,40.751575,-73.992015,147
7540,3327,40.755299,-73.990553,60
7544,3328,40.79097,-73.947051,91
7559,3329,40.741673,-73.989288,270
7563,3330,40.748474,-73.984756,202
7564,3331,40.748485,-73.985041,40
7567,3332,40.74399,-73.986415,64
7571,3333,40.735005,-73.993261,91
7573,3334,40.745892,-73.987999,91
7574,3335,40.725568,-73.997855,226
7577,3336,40.778652,-73.956003,91
7579,3337,40.764064,-73.91578,26
7580,3338,40.745616,-74.009903,283
7584,3339,40.765503,-73.919187,2
7587,3340,40.726785,-74.003467,129
7592,3341,40.741497,-73.8822,37
7597,3342,40.734228,-73.989726,202
7600,3343,40.672762,-73.983436,20
7601,3344,40.745794,-73.902969,164
7602,3345,40.767952,-73.981778,226
7604,3346,40.748021,-73.983649,23
7606,3347,40.74963,-73.988092,183
7614,3348,40.763837,-73.972796,35
7615,3349,40.714275,-73.955858,29
7623,3350,40.758103,-73.845677,57
7628,3351,40.758661,-73.993175,75
7631,3352,40.8279,-73.924764,11
7634,3353,40.742031,-73.990197,34
7638,3354,40.779859,-73.955584,236
7643,3355,40.710421,-74.007762,91
7645,3356,40.753422,-73.986822,53
7653,3357,40.765524,-73.980336,20
7655,3358,40.711705,-74.008342,1
7656,3359,40.726803,-73.996868,1
7657,3360,40.739959,-73.989715,35
7662,3361,40.765773,-73.918946,14
7664,3362,40.869586,-73.918462,129
7665,3363,40.722707,-73.980055,43
7669,3364,40.739072,-73.983798,11
7673,3365,40.729751,-73.998755,11
7682,3366,40.758595,-73.982042,35
7687,3367,40.754458,-73.977205,79
7689,3368,40.745837,-73.987993,20
7695,3369,40.745138,-73.976475,95
7697,3370,40.619398,-74.032867,66
7698,3371,40.762239,-73.974672,196
7709,3372,40.76598,-73.981014,159
7717,3373,40.762146,-73.974282,46
7719,3374,40.762449,-73.973083,90
7723,3375,40.59323,-73.89164,129
7724,3376,40.713069,-74.004411,266
7726,3377,40.771637,-73.98262,41
7729,3378,40.71947,-73.98867,78
7731,3379,40.758551,-73.984888,35
7737,3380,40.756614,-73.925479,11
7741,3381,40.737746,-74.008058,61
7744,3382,40.743303,-73.918264,91
7746,3383,40.778935,-73.947207,23
7753,3384,40.777423,-73.948947,16
7754,3385,40.741319,-74.006116,20
7755,3386,40.761301,-73.969036,93
7762,3387,40.76443,-73.987953,56
7769,3388,40.713904,-74.008962,91
7777,3389,40.743644,-73.992241,91
7779,3390,40.725047,-73.978356,18
7780,3391,40.723781,-73.98523,82
7781,3392,40.742972,-74.006621,35
7786,3393,40.725822,-73.996253,99
7792,3394,40.831343,-73.919957,112
7803,3395,40.729892,-73.986564,46
7818,3396,40.789274,-73.975719,91
7820,3397,40.706935,-74.001846,135
7830,3398,40.726868,-73.994808,65
7832,3399,40.735988,-74.005209,83
7837,3400,40.778511,-73.95343,128
7838,3401,40.712184,-73.967779,266
7840,3402,40.701975,-73.879788,56
7841,3403,40.729991,-73.991203,199
7843,3404,40.701464,-73.975582,298
7845,3405,40.751752,-73.979947,35
7860,3406,40.761689,-73.972279,35
7861,3407,40.761618,-73.972675,23
7862,3408,40.780043,-73.980489,69
7869,3409,40.761636,-73.972061,34
7877,3410,40.750267,-73.991075,76
7881,3411,40.730091,-73.984039,82
7884,3412,40.779981,-73.9842,23
7893,3413,40.732164,-74.001621,226
7895,3414,40.664719,-73.950739,39
7896,3415,40.767148,-73.983672,91
7898,3416,40.693262,-73.991735,160
7903,3417,40.709906,-73.85941,66
7908,3418,40.851037,-73.93845,91
7912,3419,40.597979,-73.961397,102
7913,3420,40.747922,-73.985083,102
7927,3421,40.72606,-73.991655,76
7928,3422,40.74316,-73.918676,266
7938,3423,40.724985,-73.99589,146
7940,3424,40.7153,-73.944536,23
7943,3425,40.751101,-73.981301,23
7947,3426,40.760737,-73.968416,34
7963,3427,40.800985,-73.960478,152
7966,3428,40.740079,-73.985889,31
7968,3429,40.754913,-73.986697,89
7972,3430,40.727096,-73.853788,1
7976,3431,40.703058,-73.988242,149
7978,3432,40.740766,-74.006749,28
7983,3433,40.730379,-73.995959,139
7984,3434,40.725437,-74.004899,198
7993,3435,40.752548,-73.992995,91
7994,3436,40.755442,-73.991247,91
8000,3437,40.704806,-74.009866,20
8002,3438,40.723421,-73.996181,195
8007,3439,40.771962,-73.98262,57
8013,3440,40.740803,-73.989778,122
8017,3441,40.718951,-73.989801,200
8018,3442,40.766805,-73.962705,57
8023,3443,40.698134,-73.992607,23
8025,3444,40.757943,-73.969626,80
8027,3445,40.702839,-73.989135,35
8032,3446,40.758018,-73.983822,2
8035,3447,40.767902,-73.981531,46
8036,3448,40.735421,-73.991375,236
8040,3449,40.731129,-73.993531,40
8049,3450,40.742965,-73.992877,266
8052,3451,40.779272,-73.955728,66
8057,3452,40.718217,-73.957631,34
8060,3453,40.784101,-73.977686,30
8061,3454,40.779985,-73.980555,14
8074,3455,40.756315,-73.988498,76
8081,3456,40.72679,-73.995578,102
8082,3457,40.742608,-73.992705,99
8090,3458,40.758842,-73.978518,46
8093,3459,40.727802,-73.985715,60
8098,3460,40.697803,-73.994145,1
8105,3461,40.718607,-73.988113,266
8109,3462,40.714061,-73.980515,95
8110,3463,40.747626,-73.98533,226
8111,3464,40.828391,-73.926101,20
8114,3465,40.639041,-73.997941,178
8117,3466,40.760239,-73.98692,12
8128,3467,40.710176,-73.985296,149
8141,3468,40.764861,-73.984125,39
8142,3469,40.760878,-73.990818,15
8145,3470,40.769824,-73.954526,91
8150,3471,40.690448,-73.996255,20
8152,3472,40.610006,-74.006736,56
8155,3473,40.751218,-73.975264,91
8158,3474,40.734902,-73.989009,156
8159,3475,40.785714,-73.972777,57
8161,3476,40.760567,-73.984773,76
8163,3477,40.707979,-74.011872,207
8164,3478,40.886623,-73.878341,82
8165,3479,40.722074,-73.996596,9
8168,3480,40.740076,-73.998639,46
8169,3481,40.751744,-73.987899,34
8180,3482,40.775066,-73.874345,191
8182,3483,40.735248,-73.991138,85
8185,3484,40.710573,-73.955841,289
8192,3485,40.757706,-73.991132,102
8193,3486,40.719222,-73.990248,91
